record_type,tier,axis,normalized_name,match_status,axis_comparison,order_record_id,order_source_path,order_source_sha256,order_source_page,order_table_row,order_bbox,order_bbox_units,order_name_raw,order_raw_reading,order_reviewed_reading,order_category_raw,order_axis_claim,order_axis_claim_for_comparison,order_review_status,order_name_review_status,order_quality_flags,handbook_candidate_row_ids,handbook_candidate_serials,handbook_row_id,handbook_source_path,handbook_source_sha256,handbook_source_page,handbook_bbox,handbook_bbox_units,handbook_source_gp_serial,handbook_name_raw,handbook_code_raw,handbook_caste,handbook_women,note
order_positive_mention,gp_head,women,tehatta,unique_exact_name_match,agreement,79149d93b415487624be4a476a3d59c1877b9db25f6c60243caf9583bffb5339:2:gp_head:19:women,data/wb/gp_source_search/historical_expansion/nadia_Pradhan_20_20Upa-Pradhan_025b28f9.pdf,79149d93b415487624be4a476a3d59c1877b9db25f6c60243caf9583bffb5339,2,19,"[928.52, 236.84, 960.98, 509.18]",rendered_original_page_pixels_scale_to_1800,Tehatta,Tehatta,,women,True,True,pending_cell_review,unreviewed_ocr,ocr_not_certified;positive_mentions_only,"[""5e7c207774a9a69a9c82""]",[26],5e7c207774a9a69a9c82,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,58,"[84.88685714285714, 522.3100099999999, 466.33564551724135, 537.91001]","PDF points, top-left origin",26,Tehatta,Women,UR,1,Positive order claims are compared on their stated axis only. Absence gives no negative reservation evidence.
order_positive_mention,gp_head,women,sahebnagar,unique_exact_name_match,agreement,79149d93b415487624be4a476a3d59c1877b9db25f6c60243caf9583bffb5339:2:gp_head:20:women,data/wb/gp_source_search/historical_expansion/nadia_Pradhan_20_20Upa-Pradhan_025b28f9.pdf,79149d93b415487624be4a476a3d59c1877b9db25f6c60243caf9583bffb5339,2,20,"[959.06, 237.22, 992.02, 509.58]",rendered_original_page_pixels_scale_to_1800,Sahebnagar,Sahebnagar,,women,True,True,pending_cell_review,unreviewed_ocr,ocr_not_certified;positive_mentions_only,"[""7f17dd25ad2bc2e93c8b""]",[28],7f17dd25ad2bc2e93c8b,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,58,"[84.88685714285714, 553.3899799999999, 466.33564551724135, 568.8700099999999]","PDF points, top-left origin",28,Sahebnagar,Women,UR,1,Positive order claims are compared on their stated axis only. Absence gives no negative reservation evidence.
order_positive_mention,gp_head,caste,gopinathpur,unique_exact_name_match,agreement,79149d93b415487624be4a476a3d59c1877b9db25f6c60243caf9583bffb5339:2:gp_head:21:caste,data/wb/gp_source_search/historical_expansion/nadia_Pradhan_20_20Upa-Pradhan_025b28f9.pdf,79149d93b415487624be4a476a3d59c1877b9db25f6c60243caf9583bffb5339,2,21,"[987.78, 509.58, 1021.14, 838.97]",rendered_original_page_pixels_scale_to_1800,Gopinathpur,Gopinathpur (BC),,BC,BC,OBC,pending_cell_review,unreviewed_ocr,ocr_not_certified;positive_mentions_only,"[""94014aee0ec741bbc979""]",[29],94014aee0ec741bbc979,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,58,"[84.88685714285714, 568.8700099999999, 466.33564551724135, 584.3500099999999]","PDF points, top-left origin",29,Gopinathpur,OBCW,OBC,1,Positive order claims are compared on their stated axis only. Absence gives no negative reservation evidence.
order_positive_mention,gp_head,women,gopinathpur,unique_exact_name_match,agreement,79149d93b415487624be4a476a3d59c1877b9db25f6c60243caf9583bffb5339:2:gp_head:21:women,data/wb/gp_source_search/historical_expansion/nadia_Pradhan_20_20Upa-Pradhan_025b28f9.pdf,79149d93b415487624be4a476a3d59c1877b9db25f6c60243caf9583bffb5339,2,21,"[990.1, 237.61, 1023.06, 509.98]",rendered_original_page_pixels_scale_to_1800,Gopinathpur,Gopinathpur,,women,True,True,pending_cell_review,unreviewed_ocr,ocr_not_certified;positive_mentions_only,"[""94014aee0ec741bbc979""]",[29],94014aee0ec741bbc979,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,58,"[84.88685714285714, 568.8700099999999, 466.33564551724135, 584.3500099999999]","PDF points, top-left origin",29,Gopinathpur,OBCW,OBC,1,Positive order claims are compared on their stated axis only. Absence gives no negative reservation evidence.
order_positive_mention,gp_head,caste,palashipara,unique_exact_name_match,agreement,79149d93b415487624be4a476a3d59c1877b9db25f6c60243caf9583bffb5339:2:gp_head:22:caste,data/wb/gp_source_search/historical_expansion/nadia_Pradhan_20_20Upa-Pradhan_025b28f9.pdf,79149d93b415487624be4a476a3d59c1877b9db25f6c60243caf9583bffb5339,2,22,"[1018.83, 509.98, 1051.69, 839.38]",rendered_original_page_pixels_scale_to_1800,Palashipara,Palashipara (SC),,SC,SC,SC,pending_cell_review,unreviewed_ocr,ocr_not_certified;positive_mentions_only,"[""28cda8c60251403d06cd""]",[31],28cda8c60251403d06cd,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,58,"[84.88685714285714, 600.069995, 466.33564551724135, 615.9100099999998]","PDF points, top-left origin",31,Palashipara,SCW,SC,1,Positive order claims are compared on their stated axis only. Absence gives no negative reservation evidence.
order_positive_mention,gp_head,women,palashipara,unique_exact_name_match,agreement,79149d93b415487624be4a476a3d59c1877b9db25f6c60243caf9583bffb5339:2:gp_head:22:women,data/wb/gp_source_search/historical_expansion/nadia_Pradhan_20_20Upa-Pradhan_025b28f9.pdf,79149d93b415487624be4a476a3d59c1877b9db25f6c60243caf9583bffb5339,2,22,"[1021.14, 238.0, 1053.61, 510.38]",rendered_original_page_pixels_scale_to_1800,Palashipara,Palashipara,,women,True,True,pending_cell_review,unreviewed_ocr,ocr_not_certified;positive_mentions_only,"[""28cda8c60251403d06cd""]",[31],28cda8c60251403d06cd,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,58,"[84.88685714285714, 600.069995, 466.33564551724135, 615.9100099999998]","PDF points, top-left origin",31,Palashipara,SCW,SC,1,Positive order claims are compared on their stated axis only. Absence gives no negative reservation evidence.
order_positive_mention,gp_head,women,palsunda-ii,unique_exact_name_match,agreement,79149d93b415487624be4a476a3d59c1877b9db25f6c60243caf9583bffb5339:2:gp_head:23:women,data/wb/gp_source_search/historical_expansion/nadia_Pradhan_20_20Upa-Pradhan_025b28f9.pdf,79149d93b415487624be4a476a3d59c1877b9db25f6c60243caf9583bffb5339,2,23,"[1051.69, 238.38, 1083.65, 510.77]",rendered_original_page_pixels_scale_to_1800,Palsunda-II,Palsunda-II,,women,True,True,pending_cell_review,unreviewed_ocr,ocr_not_certified;positive_mentions_only,"[""9f07e7b2fe0293526ef3""]",[32],9f07e7b2fe0293526ef3,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,58,"[84.88685714285714, 615.9100099999998, 466.33564551724135, 631.3899799999999]","PDF points, top-left origin",32,Palsunda-II,Women,UR,1,Positive order claims are compared on their stated axis only. Absence gives no negative reservation evidence.
order_positive_mention,gp_head,caste,barnia,unique_exact_name_match,agreement,79149d93b415487624be4a476a3d59c1877b9db25f6c60243caf9583bffb5339:2:gp_head:24:caste,data/wb/gp_source_search/historical_expansion/nadia_Pradhan_20_20Upa-Pradhan_025b28f9.pdf,79149d93b415487624be4a476a3d59c1877b9db25f6c60243caf9583bffb5339,2,24,"[1079.42, 510.77, 1112.29, 840.2]",rendered_original_page_pixels_scale_to_1800,Barnia,Barnia (SC),Barnia (SC),SC,SC,SC,visually_corrected,visually_read_independent_verification_pending,ocr_not_certified;positive_mentions_only;source_pinned_visual_correction,"[""efbf0b4a20f095a67859""]",[33],efbf0b4a20f095a67859,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,58,"[84.88685714285714, 631.3899799999999, 466.33564551724135, 646.8700099999999]","PDF points, top-left origin",33,Barnia,SC,SC,0,Positive order claims are compared on their stated axis only. Absence gives no negative reservation evidence.
order_positive_mention,gp_head,caste,haranagar,unique_exact_name_match,agreement,79149d93b415487624be4a476a3d59c1877b9db25f6c60243caf9583bffb5339:2:gp_head:25:caste,data/wb/gp_source_search/historical_expansion/nadia_Pradhan_20_20Upa-Pradhan_025b28f9.pdf,79149d93b415487624be4a476a3d59c1877b9db25f6c60243caf9583bffb5339,2,25,"[1109.97, 511.16, 1141.84, 840.59]",rendered_original_page_pixels_scale_to_1800,Haranagar,Haranagar (BC),,BC,BC,OBC,pending_cell_review,unreviewed_ocr,ocr_not_certified;positive_mentions_only,"[""6f8f84ee6651953a02b5""]",[35],6f8f84ee6651953a02b5,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,58,"[84.88685714285714, 662.3799799999999, 466.33564551724135, 677.86001]","PDF points, top-left origin",35,Haranagar,OBCW,OBC,1,Positive order claims are compared on their stated axis only. Absence gives no negative reservation evidence.
order_positive_mention,gp_head,women,haranagar,unique_exact_name_match,agreement,79149d93b415487624be4a476a3d59c1877b9db25f6c60243caf9583bffb5339:2:gp_head:25:women,data/wb/gp_source_search/historical_expansion/nadia_Pradhan_20_20Upa-Pradhan_025b28f9.pdf,79149d93b415487624be4a476a3d59c1877b9db25f6c60243caf9583bffb5339,2,25,"[1112.29, 239.14, 1143.76, 511.54]",rendered_original_page_pixels_scale_to_1800,Haranagar,Haranagar,,women,True,True,pending_cell_review,unreviewed_ocr,ocr_not_certified;positive_mentions_only,"[""6f8f84ee6651953a02b5""]",[35],6f8f84ee6651953a02b5,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,58,"[84.88685714285714, 662.3799799999999, 466.33564551724135, 677.86001]","PDF points, top-left origin",35,Haranagar,OBCW,OBC,1,Positive order claims are compared on their stated axis only. Absence gives no negative reservation evidence.
order_positive_mention,gp_head,caste,bikrampur,unique_exact_name_match,agreement,79149d93b415487624be4a476a3d59c1877b9db25f6c60243caf9583bffb5339:2:gp_head:26:caste,data/wb/gp_source_search/historical_expansion/nadia_Pradhan_20_20Upa-Pradhan_025b28f9.pdf,79149d93b415487624be4a476a3d59c1877b9db25f6c60243caf9583bffb5339,2,26,"[1139.52, 511.54, 1171.4, 840.99]",rendered_original_page_pixels_scale_to_1800,Bikrampur,Bikrampur (SC),,SC,SC,SC,pending_cell_review,unreviewed_ocr,ocr_not_certified;positive_mentions_only,"[""c2a6321e77ea1d73b58a""]",[36],c2a6321e77ea1d73b58a,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,58,"[84.88685714285714, 677.86001, 466.33564551724135, 693.3400099999999]","PDF points, top-left origin",36,Bikrampur,SC,SC,0,Positive order claims are compared on their stated axis only. Absence gives no negative reservation evidence.
order_positive_mention,gp_head,caste,bilkumari,unique_exact_name_match,agreement,79149d93b415487624be4a476a3d59c1877b9db25f6c60243caf9583bffb5339:2:gp_head:27:caste,data/wb/gp_source_search/historical_expansion/nadia_Pradhan_20_20Upa-Pradhan_025b28f9.pdf,79149d93b415487624be4a476a3d59c1877b9db25f6c60243caf9583bffb5339,2,27,"[1169.08, 511.93, 1200.96, 841.39]",rendered_original_page_pixels_scale_to_1800,Bilkumari,Bilkumari (BC) ‘,,BC,BC,OBC,pending_cell_review,unreviewed_ocr,ocr_not_certified;positive_mentions_only;low_ocr_confidence,"[""0b325add5b40fffe6941""]",[37],0b325add5b40fffe6941,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,58,"[84.88685714285714, 693.3400099999999, 466.33564551724135, 708.93998]","PDF points, top-left origin",37,Bilkumari,OBCW,OBC,1,Positive order claims are compared on their stated axis only. Absence gives no negative reservation evidence.
order_positive_mention,gp_head,women,bilkumari,unique_exact_name_match,agreement,79149d93b415487624be4a476a3d59c1877b9db25f6c60243caf9583bffb5339:2:gp_head:27:women,data/wb/gp_source_search/historical_expansion/nadia_Pradhan_20_20Upa-Pradhan_025b28f9.pdf,79149d93b415487624be4a476a3d59c1877b9db25f6c60243caf9583bffb5339,2,27,"[1171.4, 239.87, 1202.87, 512.31]",rendered_original_page_pixels_scale_to_1800,Bilkumari,Bilkumari,,women,True,True,pending_cell_review,unreviewed_ocr,ocr_not_certified;positive_mentions_only,"[""0b325add5b40fffe6941""]",[37],0b325add5b40fffe6941,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,58,"[84.88685714285714, 693.3400099999999, 466.33564551724135, 708.93998]","PDF points, top-left origin",37,Bilkumari,OBCW,OBC,1,Positive order claims are compared on their stated axis only. Absence gives no negative reservation evidence.
order_positive_mention,gp_head,caste,chanderghat,unique_exact_name_match,agreement,79149d93b415487624be4a476a3d59c1877b9db25f6c60243caf9583bffb5339:2:gp_head:28:caste,data/wb/gp_source_search/historical_expansion/nadia_Pradhan_20_20Upa-Pradhan_025b28f9.pdf,79149d93b415487624be4a476a3d59c1877b9db25f6c60243caf9583bffb5339,2,28,"[1198.64, 512.31, 1230.02, 841.78]",rendered_original_page_pixels_scale_to_1800,Chanderghat,Chanderghat (SC),,SC,SC,SC,pending_cell_review,unreviewed_ocr,ocr_not_certified;positive_mentions_only,"[""ebc2949b8a0ec8e54f37""]",[38],ebc2949b8a0ec8e54f37,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,58,"[84.88685714285714, 708.93998, 466.33564551724135, 724.4200099999999]","PDF points, top-left origin",38,Chanderghat,SC,SC,0,Positive order claims are compared on their stated axis only. Absence gives no negative reservation evidence.
order_positive_mention,gp_head,women,patharghata-ii,unique_exact_name_match,agreement,79149d93b415487624be4a476a3d59c1877b9db25f6c60243caf9583bffb5339:2:gp_head:29:women,data/wb/gp_source_search/historical_expansion/nadia_Pradhan_20_20Upa-Pradhan_025b28f9.pdf,79149d93b415487624be4a476a3d59c1877b9db25f6c60243caf9583bffb5339,2,29,"[1230.02, 240.61, 1261.5, 513.07]",rendered_original_page_pixels_scale_to_1800,Patharghata-II,Patharghata-II,Patharghata-II,women,True,True,visually_corrected,visually_read_independent_verification_pending,ocr_not_certified;positive_mentions_only;low_ocr_confidence;source_pinned_visual_correction,"[""24af11b7c2ddd888e72f""]",[39],24af11b7c2ddd888e72f,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,58,"[84.88685714285714, 724.4200099999999, 466.33564551724135, 739.90001]","PDF points, top-left origin",39,Patharghata-II,Women,UR,1,Positive order claims are compared on their stated axis only. Absence gives no negative reservation evidence.
order_positive_mention,gp_head,caste,plassey-ii,unique_exact_name_match,agreement,79149d93b415487624be4a476a3d59c1877b9db25f6c60243caf9583bffb5339:3:gp_head:1:caste,data/wb/gp_source_search/historical_expansion/nadia_Pradhan_20_20Upa-Pradhan_025b28f9.pdf,79149d93b415487624be4a476a3d59c1877b9db25f6c60243caf9583bffb5339,3,1,"[112.71, 453.3, 150.84, 783.26]",rendered_original_page_pixels_scale_to_1800,Plassey-II,Plassey-II (BC),Plassey-II (BC),BC,BC,OBC,visually_corrected,visually_read_independent_verification_pending,ocr_not_certified;positive_mentions_only;source_pinned_visual_correction,"[""5fdd33134b948e9fe851""]",[41],5fdd33134b948e9fe851,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,59,"[85.344, 72.2399999999999, 468.09999000000005, 87.71999999999991]","PDF points, top-left origin",41,Plassey-II,OBC,OBC,0,Positive order claims are compared on their stated axis only. Absence gives no negative reservation evidence.
order_positive_mention,gp_head,women,’ — mira-i,unmatched_order_name,not_compared,79149d93b415487624be4a476a3d59c1877b9db25f6c60243caf9583bffb5339:3:gp_head:2:women,data/wb/gp_source_search/historical_expansion/nadia_Pradhan_20_20Upa-Pradhan_025b28f9.pdf,79149d93b415487624be4a476a3d59c1877b9db25f6c60243caf9583bffb5339,3,2,"[150.84, 183.97, 187.06, 455.18]",rendered_original_page_pixels_scale_to_1800,’ — Mira-I,’  — Mira-I,,women,True,True,pending_cell_review,unreviewed_ocr,ocr_not_certified;positive_mentions_only;low_ocr_confidence,[],[],,,,,,,,,,,,Positive order claims are compared on their stated axis only. Absence gives no negative reservation evidence.
order_positive_mention,gp_head,caste,barachandghar,unmatched_order_name,not_compared,79149d93b415487624be4a476a3d59c1877b9db25f6c60243caf9583bffb5339:3:gp_head:3:caste,data/wb/gp_source_search/historical_expansion/nadia_Pradhan_20_20Upa-Pradhan_025b28f9.pdf,79149d93b415487624be4a476a3d59c1877b9db25f6c60243caf9583bffb5339,3,3,"[172.18, 455.18, 209.86, 785.1]",rendered_original_page_pixels_scale_to_1800,Barachandghar,Barachandghar (SC),,SC,SC,SC,pending_cell_review,unreviewed_ocr,ocr_not_certified;positive_mentions_only,[],[],,,,,,,,,,,,Positive order claims are compared on their stated axis only. Absence gives no negative reservation evidence.
order_positive_mention,gp_head,women,plassey-i,unique_exact_name_match,agreement,79149d93b415487624be4a476a3d59c1877b9db25f6c60243caf9583bffb5339:3:gp_head:4:women,data/wb/gp_source_search/historical_expansion/nadia_Pradhan_20_20Upa-Pradhan_025b28f9.pdf,79149d93b415487624be4a476a3d59c1877b9db25f6c60243caf9583bffb5339,3,4,"[209.86, 185.84, 246.6, 457.05]",rendered_original_page_pixels_scale_to_1800,Plassey-I,Plassey-I,,women,True,True,pending_cell_review,unreviewed_ocr,ocr_not_certified;positive_mentions_only;low_ocr_confidence,"[""ce1a0008b0edaa192e25""]",[45],ce1a0008b0edaa192e25,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,59,"[85.344, 134.29999499999997, 468.09999000000005, 149.77999999999997]","PDF points, top-left origin",45,Plassey-I,Women,UR,1,Positive order claims are compared on their stated axis only. Absence gives no negative reservation evidence.
