row_id,source_path,source_sha256,source_page,source_table,source_table_row,source_bbox,source_coordinate_system,raw_cells,cell_bboxes
81ac8af46ffd32c2b749,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,49,0,3,"[131.42, 204.05000000000007, 777.4599900000001, 219.65000000000003]","PDF points, top-left origin","[""77/1 - 77/17"", ""11508"", ""9"", ""11"", ""13"", ""0"", ""13"", ""13"", ""0"", ""0"", ""3"", ""0"", ""2"", ""1"", ""3""]","[[131.42, 204.05000000000007, 185.48893617021275, 219.65000000000003], [185.48893617021275, 204.05000000000007, 230.42, 219.65000000000003], [230.42, 204.05000000000007, 274.58000499999997, 219.65000000000003], [274.58000499999997, 204.05000000000007, 333.04999, 219.65000000000003], [333.04999, 204.05000000000007, 373.60999, 219.65000000000003], [373.60999, 204.05000000000007, 414.04999000000004, 219.65000000000003], [414.04999000000004, 204.05000000000007, 445.60999000000004, 219.65000000000003], [445.60999000000004, 204.05000000000007, 486.070005, 219.65000000000003], [486.070005, 204.05000000000007, 517.6299899999999, 219.65000000000003], [517.6299899999999, 204.05000000000007, 562.6299899999999, 219.65000000000003], [562.6299899999999, 204.05000000000007, 607.6299899999999, 219.65000000000003], [607.6299899999999, 204.05000000000007, 648.0699900000001, 219.65000000000003], [648.0699900000001, 204.05000000000007, 688.65999, 219.65000000000003], [688.65999, 204.05000000000007, 733.65999, 219.65000000000003], [733.65999, 204.05000000000007, 777.4599900000001, 219.65000000000003]]"
1b6a01bb30af3e3a82f5,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,49,0,4,"[131.42, 219.65000000000003, 777.4599900000001, 235.13000000000005]","PDF points, top-left origin","[""77/18 - 33"", ""11789"", ""9"", ""11"", ""14"", ""0"", ""14"", ""14"", ""0"", ""0"", ""3"", ""0"", ""0"", ""2"", ""5""]","[[131.42, 219.65000000000003, 185.48893617021275, 235.13000000000005], [185.48893617021275, 219.65000000000003, 230.42, 235.13000000000005], [230.42, 219.65000000000003, 274.58000499999997, 235.13000000000005], [274.58000499999997, 219.65000000000003, 333.04999, 235.13000000000005], [333.04999, 219.65000000000003, 373.60999, 235.13000000000005], [373.60999, 219.65000000000003, 414.04999000000004, 235.13000000000005], [414.04999000000004, 219.65000000000003, 445.60999000000004, 235.13000000000005], [445.60999000000004, 219.65000000000003, 486.070005, 235.13000000000005], [486.070005, 219.65000000000003, 517.6299899999999, 235.13000000000005], [517.6299899999999, 219.65000000000003, 562.6299899999999, 235.13000000000005], [562.6299899999999, 219.65000000000003, 607.6299899999999, 235.13000000000005], [607.6299899999999, 219.65000000000003, 648.0699900000001, 235.13000000000005], [648.0699900000001, 219.65000000000003, 688.65999, 235.13000000000005], [688.65999, 219.65000000000003, 733.65999, 235.13000000000005], [733.65999, 219.65000000000003, 777.4599900000001, 235.13000000000005]]"
8ea487ad346ea08ffeba,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,49,0,5,"[131.42, 235.13000000000005, 777.4599900000001, 250.60999500000005]","PDF points, top-left origin","[""77/34 - 46"", ""10158"", ""9"", ""9"", ""12"", ""0"", ""12"", ""12"", ""0"", ""0"", ""3"", ""0"", ""0"", ""3"", ""3""]","[[131.42, 235.13000000000005, 185.48893617021275, 250.60999500000005], [185.48893617021275, 235.13000000000005, 230.42, 250.60999500000005], [230.42, 235.13000000000005, 274.58000499999997, 250.60999500000005], [274.58000499999997, 235.13000000000005, 333.04999, 250.60999500000005], [333.04999, 235.13000000000005, 373.60999, 250.60999500000005], [373.60999, 235.13000000000005, 414.04999000000004, 250.60999500000005], [414.04999000000004, 235.13000000000005, 445.60999000000004, 250.60999500000005], [445.60999000000004, 235.13000000000005, 486.070005, 250.60999500000005], [486.070005, 235.13000000000005, 517.6299899999999, 250.60999500000005], [517.6299899999999, 235.13000000000005, 562.6299899999999, 250.60999500000005], [562.6299899999999, 235.13000000000005, 607.6299899999999, 250.60999500000005], [607.6299899999999, 235.13000000000005, 648.0699900000001, 250.60999500000005], [648.0699900000001, 235.13000000000005, 688.65999, 250.60999500000005], [688.65999, 235.13000000000005, 733.65999, 250.60999500000005], [733.65999, 235.13000000000005, 777.4599900000001, 250.60999500000005]]"
2fa7551091a5bb9bec67,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,49,0,6,"[131.42, 250.60999500000005, 777.4599900000001, 266.08999500000004]","PDF points, top-left origin","[""77/47-62"", ""11196"", ""10"", ""11"", ""13"", ""0"", ""13"", ""13"", ""0"", ""1"", ""2"", ""0"", ""0"", ""3"", ""3""]","[[131.42, 250.60999500000005, 185.48893617021275, 266.08999500000004], [185.48893617021275, 250.60999500000005, 230.42, 266.08999500000004], [230.42, 250.60999500000005, 274.58000499999997, 266.08999500000004], [274.58000499999997, 250.60999500000005, 333.04999, 266.08999500000004], [333.04999, 250.60999500000005, 373.60999, 266.08999500000004], [373.60999, 250.60999500000005, 414.04999000000004, 266.08999500000004], [414.04999000000004, 250.60999500000005, 445.60999000000004, 266.08999500000004], [445.60999000000004, 250.60999500000005, 486.070005, 266.08999500000004], [486.070005, 250.60999500000005, 517.6299899999999, 266.08999500000004], [517.6299899999999, 250.60999500000005, 562.6299899999999, 266.08999500000004], [562.6299899999999, 250.60999500000005, 607.6299899999999, 266.08999500000004], [607.6299899999999, 250.60999500000005, 648.0699900000001, 266.08999500000004], [648.0699900000001, 250.60999500000005, 688.65999, 266.08999500000004], [688.65999, 250.60999500000005, 733.65999, 266.08999500000004], [733.65999, 250.60999500000005, 777.4599900000001, 266.08999500000004]]"
e48346df5c910d638560,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,49,0,7,"[131.42, 266.08999500000004, 777.4599900000001, 281.56999500000006]","PDF points, top-left origin","[""77/63 - 91"", ""22211"", ""19"", ""21"", ""25"", ""0"", ""25"", ""25"", ""0"", ""4"", ""2"", ""0"", ""3"", ""3"", ""6""]","[[131.42, 266.08999500000004, 185.48893617021275, 281.56999500000006], [185.48893617021275, 266.08999500000004, 230.42, 281.56999500000006], [230.42, 266.08999500000004, 274.58000499999997, 281.56999500000006], [274.58000499999997, 266.08999500000004, 333.04999, 281.56999500000006], [333.04999, 266.08999500000004, 373.60999, 281.56999500000006], [373.60999, 266.08999500000004, 414.04999000000004, 281.56999500000006], [414.04999000000004, 266.08999500000004, 445.60999000000004, 281.56999500000006], [445.60999000000004, 266.08999500000004, 486.070005, 281.56999500000006], [486.070005, 266.08999500000004, 517.6299899999999, 281.56999500000006], [517.6299899999999, 266.08999500000004, 562.6299899999999, 281.56999500000006], [562.6299899999999, 266.08999500000004, 607.6299899999999, 281.56999500000006], [607.6299899999999, 266.08999500000004, 648.0699900000001, 281.56999500000006], [648.0699900000001, 266.08999500000004, 688.65999, 281.56999500000006], [688.65999, 266.08999500000004, 733.65999, 281.56999500000006], [733.65999, 266.08999500000004, 777.4599900000001, 281.56999500000006]]"
c54b03c7beb346f16c70,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,49,0,8,"[131.42, 281.56999500000006, 777.4599900000001, 297.05001000000004]","PDF points, top-left origin","[""77/247-259"", ""10133"", ""8"", ""10"", ""12"", ""0"", ""12"", ""12"", ""0"", ""1"", ""2"", ""0"", ""2"", ""1"", ""3""]","[[131.42, 281.56999500000006, 185.48893617021275, 297.05001000000004], [185.48893617021275, 281.56999500000006, 230.42, 297.05001000000004], [230.42, 281.56999500000006, 274.58000499999997, 297.05001000000004], [274.58000499999997, 281.56999500000006, 333.04999, 297.05001000000004], [333.04999, 281.56999500000006, 373.60999, 297.05001000000004], [373.60999, 281.56999500000006, 414.04999000000004, 297.05001000000004], [414.04999000000004, 281.56999500000006, 445.60999000000004, 297.05001000000004], [445.60999000000004, 281.56999500000006, 486.070005, 297.05001000000004], [486.070005, 281.56999500000006, 517.6299899999999, 297.05001000000004], [517.6299899999999, 281.56999500000006, 562.6299899999999, 297.05001000000004], [562.6299899999999, 281.56999500000006, 607.6299899999999, 297.05001000000004], [607.6299899999999, 281.56999500000006, 648.0699900000001, 297.05001000000004], [648.0699900000001, 281.56999500000006, 688.65999, 297.05001000000004], [688.65999, 281.56999500000006, 733.65999, 297.05001000000004], [733.65999, 281.56999500000006, 777.4599900000001, 297.05001000000004]]"
04d52bdf629ec7dbfbc5,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,49,0,9,"[131.42, 297.05001000000004, 777.4599900000001, 312.64999500000005]","PDF points, top-left origin","[""78/64-88"", ""17102"", ""16"", ""17"", ""20"", ""0"", ""20"", ""20"", ""1"", ""2"", ""2"", ""0"", ""2"", ""3"", ""5""]","[[131.42, 297.05001000000004, 185.48893617021275, 312.64999500000005], [185.48893617021275, 297.05001000000004, 230.42, 312.64999500000005], [230.42, 297.05001000000004, 274.58000499999997, 312.64999500000005], [274.58000499999997, 297.05001000000004, 333.04999, 312.64999500000005], [333.04999, 297.05001000000004, 373.60999, 312.64999500000005], [373.60999, 297.05001000000004, 414.04999000000004, 312.64999500000005], [414.04999000000004, 297.05001000000004, 445.60999000000004, 312.64999500000005], [445.60999000000004, 297.05001000000004, 486.070005, 312.64999500000005], [486.070005, 297.05001000000004, 517.6299899999999, 312.64999500000005], [517.6299899999999, 297.05001000000004, 562.6299899999999, 312.64999500000005], [562.6299899999999, 297.05001000000004, 607.6299899999999, 312.64999500000005], [607.6299899999999, 297.05001000000004, 648.0699900000001, 312.64999500000005], [648.0699900000001, 297.05001000000004, 688.65999, 312.64999500000005], [688.65999, 297.05001000000004, 733.65999, 312.64999500000005], [733.65999, 297.05001000000004, 777.4599900000001, 312.64999500000005]]"
7fab6717c25c873e46c5,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,49,0,10,"[131.42, 312.64999500000005, 777.4599900000001, 328.15001000000007]","PDF points, top-left origin","[""78/1-19"", ""13430"", ""9"", ""13"", ""15"", ""0"", ""15"", ""15"", ""0"", ""0"", ""4"", ""0"", ""0"", ""3"", ""4""]","[[131.42, 312.64999500000005, 185.48893617021275, 328.15001000000007], [185.48893617021275, 312.64999500000005, 230.42, 328.15001000000007], [230.42, 312.64999500000005, 274.58000499999997, 328.15001000000007], [274.58000499999997, 312.64999500000005, 333.04999, 328.15001000000007], [333.04999, 312.64999500000005, 373.60999, 328.15001000000007], [373.60999, 312.64999500000005, 414.04999000000004, 328.15001000000007], [414.04999000000004, 312.64999500000005, 445.60999000000004, 328.15001000000007], [445.60999000000004, 312.64999500000005, 486.070005, 328.15001000000007], [486.070005, 312.64999500000005, 517.6299899999999, 328.15001000000007], [517.6299899999999, 312.64999500000005, 562.6299899999999, 328.15001000000007], [562.6299899999999, 312.64999500000005, 607.6299899999999, 328.15001000000007], [607.6299899999999, 312.64999500000005, 648.0699900000001, 328.15001000000007], [648.0699900000001, 312.64999500000005, 688.65999, 328.15001000000007], [688.65999, 312.64999500000005, 733.65999, 328.15001000000007], [733.65999, 312.64999500000005, 777.4599900000001, 328.15001000000007]]"
ebf0fc3103f6454e9ab2,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,49,0,11,"[131.42, 328.15001000000007, 777.4599900000001, 343.62999500000006]","PDF points, top-left origin","[""78/20-35"", ""11542"", ""10"", ""11"", ""13"", ""0"", ""13"", ""13"", ""0"", ""1"", ""2"", ""0"", ""0"", ""3"", ""3""]","[[131.42, 328.15001000000007, 185.48893617021275, 343.62999500000006], [185.48893617021275, 328.15001000000007, 230.42, 343.62999500000006], [230.42, 328.15001000000007, 274.58000499999997, 343.62999500000006], [274.58000499999997, 328.15001000000007, 333.04999, 343.62999500000006], [333.04999, 328.15001000000007, 373.60999, 343.62999500000006], [373.60999, 328.15001000000007, 414.04999000000004, 343.62999500000006], [414.04999000000004, 328.15001000000007, 445.60999000000004, 343.62999500000006], [445.60999000000004, 328.15001000000007, 486.070005, 343.62999500000006], [486.070005, 328.15001000000007, 517.6299899999999, 343.62999500000006], [517.6299899999999, 328.15001000000007, 562.6299899999999, 343.62999500000006], [562.6299899999999, 328.15001000000007, 607.6299899999999, 343.62999500000006], [607.6299899999999, 328.15001000000007, 648.0699900000001, 343.62999500000006], [648.0699900000001, 328.15001000000007, 688.65999, 343.62999500000006], [688.65999, 328.15001000000007, 733.65999, 343.62999500000006], [733.65999, 328.15001000000007, 777.4599900000001, 343.62999500000006]]"
f53e735ddbd45198840e,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,49,0,12,"[131.42, 343.62999500000006, 777.4599900000001, 359.1100100000001]","PDF points, top-left origin","[""78/36-63"", ""21260"", ""18"", ""21"", ""24"", ""0"", ""24"", ""24"", ""0"", ""5"", ""1"", ""0"", ""6"", ""0"", ""6""]","[[131.42, 343.62999500000006, 185.48893617021275, 359.1100100000001], [185.48893617021275, 343.62999500000006, 230.42, 359.1100100000001], [230.42, 343.62999500000006, 274.58000499999997, 359.1100100000001], [274.58000499999997, 343.62999500000006, 333.04999, 359.1100100000001], [333.04999, 343.62999500000006, 373.60999, 359.1100100000001], [373.60999, 343.62999500000006, 414.04999000000004, 359.1100100000001], [414.04999000000004, 343.62999500000006, 445.60999000000004, 359.1100100000001], [445.60999000000004, 343.62999500000006, 486.070005, 359.1100100000001], [486.070005, 343.62999500000006, 517.6299899999999, 359.1100100000001], [517.6299899999999, 343.62999500000006, 562.6299899999999, 359.1100100000001], [562.6299899999999, 343.62999500000006, 607.6299899999999, 359.1100100000001], [607.6299899999999, 343.62999500000006, 648.0699900000001, 359.1100100000001], [648.0699900000001, 343.62999500000006, 688.65999, 359.1100100000001], [688.65999, 343.62999500000006, 733.65999, 359.1100100000001], [733.65999, 343.62999500000006, 777.4599900000001, 359.1100100000001]]"
171f29748ee26da05857,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,49,0,13,"[131.42, 359.1100100000001, 777.4599900000001, 376.869995]","PDF points, top-left origin","["""", ""140329"", ""117"", ""135"", ""161"", ""0"", ""161"", ""161"", ""1"", ""14"", ""24"", ""0"", ""15"", ""22"", ""41""]","[[131.42, 359.1100100000001, 185.48893617021275, 376.869995], [185.48893617021275, 359.1100100000001, 230.42, 376.869995], [230.42, 359.1100100000001, 274.58000499999997, 376.869995], [274.58000499999997, 359.1100100000001, 333.04999, 376.869995], [333.04999, 359.1100100000001, 373.60999, 376.869995], [373.60999, 359.1100100000001, 414.04999000000004, 376.869995], [414.04999000000004, 359.1100100000001, 445.60999000000004, 376.869995], [445.60999000000004, 359.1100100000001, 486.070005, 376.869995], [486.070005, 359.1100100000001, 517.6299899999999, 376.869995], [517.6299899999999, 359.1100100000001, 562.6299899999999, 376.869995], [562.6299899999999, 359.1100100000001, 607.6299899999999, 376.869995], [607.6299899999999, 359.1100100000001, 648.0699900000001, 376.869995], [648.0699900000001, 359.1100100000001, 688.65999, 376.869995], [688.65999, 359.1100100000001, 733.65999, 376.869995], [733.65999, 359.1100100000001, 777.4599900000001, 376.869995]]"
86e176e92f1a77ffb4eb,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,49,0,14,"[131.42, 376.869995, 777.4599900000001, 392.349995]","PDF points, top-left origin","[""77/92-114"", ""19168"", ""12"", ""18"", ""22"", ""0"", ""22"", ""22"", ""0"", ""2"", ""2"", ""0"", ""2"", ""1"", ""8""]","[[131.42, 376.869995, 185.48893617021275, 392.349995], [185.48893617021275, 376.869995, 230.42, 392.349995], [230.42, 376.869995, 274.58000499999997, 392.349995], [274.58000499999997, 376.869995, 333.04999, 392.349995], [333.04999, 376.869995, 373.60999, 392.349995], [373.60999, 376.869995, 414.04999000000004, 392.349995], [414.04999000000004, 376.869995, 445.60999000000004, 392.349995], [445.60999000000004, 376.869995, 486.070005, 392.349995], [486.070005, 376.869995, 517.6299899999999, 392.349995], [517.6299899999999, 376.869995, 562.6299899999999, 392.349995], [562.6299899999999, 376.869995, 607.6299899999999, 392.349995], [607.6299899999999, 376.869995, 648.0699900000001, 392.349995], [648.0699900000001, 376.869995, 688.65999, 392.349995], [688.65999, 376.869995, 733.65999, 392.349995], [733.65999, 376.869995, 777.4599900000001, 392.349995]]"
39c49248bd7a913e11a4,data/wb/gp_source_search/historical_expansion/nadia_Panchayat_20General_20Election_20-_20final_20book_election_202013__cf50563e.pdf,238810badd4a39a733192c9c269ae3cea0171701253e159de32ae912c1211c43,49,0,15,"[131.42, 392.349995, 777.4599900000001, 407.83001]","PDF points, top-left origin","[""77/115-137"", ""19141"", ""12"", ""18"", ""22"", ""0"", ""22"", ""22"", ""0"", ""3"", ""2"", ""0"", ""2"", ""2"", ""7""]","[[131.42, 392.349995, 185.48893617021275, 407.83001], [185.48893617021275, 392.349995, 230.42, 407.83001], [230.42, 392.349995, 274.58000499999997, 407.83001], [274.58000499999997, 392.349995, 333.04999, 407.83001], [333.04999, 392.349995, 373.60999, 407.83001], [373.60999, 392.349995, 414.04999000000004, 407.83001], [414.04999000000004, 392.349995, 445.60999000000004, 407.83001], [445.60999000000004, 392.349995, 486.070005, 407.83001], [486.070005, 392.349995, 517.6299899999999, 407.83001], [517.6299899999999, 392.349995, 562.6299899999999, 407.83001], [562.6299899999999, 392.349995, 607.6299899999999, 407.83001], [607.6299899999999, 392.349995, 648.0699900000001, 407.83001], [648.0699900000001, 392.349995, 688.65999, 407.83001], [688.65999, 392.349995, 733.65999, 407.83001], [733.65999, 392.349995, 777.4599900000001, 407.83001]]"
