source_page,side,line,raw_text,serial,name,category
114,right,53,23 Erkudy-Achampathu General,23,Erkudy-Achampathu,General
114,right,54,24 Othai Alankulam General,24,Othai Alankulam,General
114,right,55,25 Valaiyankulam General,25,Valaiyankulam,General
115,left,3,26 Nedumadurai General,26,Nedumadurai,General
115,left,4,27 samanatham General,27,samanatham,General
115,left,5,28 Paraipathi General,28,Paraipathi,General
115,left,6,29 Nagamalaipudukottai General,29,Nagamalaipudukottai,General
115,left,7,30 Thanakkankulam General,30,Thanakkankulam,General
115,left,8,31 Karadipatti General,31,Karadipatti,General
115,left,9,32 Soorakulam General,32,Soorakulam,General
115,left,10,33 Thuvariman General,33,Thuvariman,General
115,left,11,34 Keelakuilkudi General,34,Keelakuilkudi,General
115,left,12,35 Vadivelkarai General,35,Vadivelkarai,General
115,left,13,36 Periya Alankulam General,36,Periya Alankulam,General
115,left,14,37 Panaiyur General,37,Panaiyur,General
115,left,15,38 Eliyarpathi General,38,Eliyarpathi,General
115,left,17,1 Keelaiyur SC (Women),1,Keelaiyur,SC (Women)
115,left,18,2 Vellaripatti SC (Women),2,Vellaripatti,SC (Women)
115,left,19,3 Thaniamangalam SC (Women),3,Thaniamangalam,SC (Women)
115,left,20,4 Amoor SC (General),4,Amoor,SC (General)
115,left,21,5 Keeranur SC (General),5,Keeranur,SC (General)
115,left,22,6 Navinipatti SC (General),6,Navinipatti,SC (General)
115,left,23,7 Poonjuthi SC (General),7,Poonjuthi,SC (General)
115,left,24,8 Arittapatti General (Women),8,Arittapatti,General (Women)
115,left,25,9 Kallampatti General(Women),9,Kallampatti,General(Women)
115,left,26,10 Kottakudi General (Women),10,Kottakudi,General (Women)
115,left,27,11 Panankadi General (Women),11,Panankadi,General (Women)
115,left,28,12 Pulipatti General (Women),12,Pulipatti,General (Women)
115,left,29,13 Semminipatti General (Women),13,Semminipatti,General (Women)
115,left,30,14 Thiruvadavur General (Women),14,Thiruvadavur,General (Women)
115,left,31,15 Uranganapatti General (Women),15,Uranganapatti,General (Women)
115,left,32,16 Vellalore General (Women),16,Vellalore,General (Women)
115,left,33,17 Arasappanpatti General,17,Arasappanpatti,General
115,left,34,18 A.Valayapatti General,18,A.Valayapatti,General
115,left,35,19 Ambalakaranpatti General,19,Ambalakaranpatti,General
115,left,36,20 Attukulam General,20,Attukulam,General
115,left,37,21 Keelavalavu General,21,Keelavalavu,General
115,left,38,22 Kidaripatti General,22,Kidaripatti,General
115,left,39,23 Kongampatti General,23,Kongampatti,General
115,left,40,24 Kottanathampatti General,24,Kottanathampatti,General
115,left,41,25 Kuruchipatti General,25,Kuruchipatti,General
115,left,42,26 Malampatti General,26,Malampatti,General
115,left,43,27 Narasingampatti General,27,Narasingampatti,General
115,left,44,28 Pathinettankudi General,28,Pathinettankudi,General
115,left,45,29 Puthusukkampatti General,29,Puthusukkampatti,General
115,left,46,30 Saruguvalayapatti General,30,Saruguvalayapatti,General
115,left,47,31 Sathamangalam General,31,Sathamangalam,General
115,left,48,32 Soorakundu General,32,Soorakundu,General
115,left,49,33 T.Vellalapatti General,33,T.Vellalapatti,General
115,left,50,34 Therkutheru General,34,Therkutheru,General
115,left,51,35 Vannamparaipatti General,35,Vannamparaipatti,General
115,left,52,36 Veppadappu General,36,Veppadappu,General
115,right,3,1 Kottampatti SC(Women),1,Kottampatti,SC(Women)
115,right,4,2 Sennagarampatti SC(Women),2,Sennagarampatti,SC(Women)
115,right,5,3 Sekkipatti SC(General),3,Sekkipatti,SC(General)
115,right,6,4 Valaicheripatti SC(General),4,Valaicheripatti,SC(General)
115,right,7,5 Ayyapatti General Women,5,Ayyapatti,General Women
115,right,8,6 Boothamangalam General Women,6,Boothamangalam,General Women
115,right,9,7 Kamboor General Women,7,Kamboor,General Women
115,right,10,8 Karungalakudi General Women,8,Karungalakudi,General Women
115,right,11,9 Kodukkampatti General Women,9,Kodukkampatti,General Women
115,right,12,10 Pallapatti General Women,10,Pallapatti,General Women
115,right,13,11 Thumbaipatti General Women,11,Thumbaipatti,General Women
115,right,14,12 Pattur General,12,Pattur,General
115,right,15,13 Attapatti General,13,Attapatti,General
115,right,16,14 Chockalingapuram General,14,Chockalingapuram,General
115,right,17,15 Chockampatti General,15,Chockampatti,General
115,right,18,16 Ettimangalam General,16,Ettimangalam,General
115,right,19,17 Katchirayanpatti General,17,Katchirayanpatti,General
115,right,20,18 Kesampatti General,18,Kesampatti,General
115,right,21,19 Kunnarampatti General,19,Kunnarampatti,General
115,right,22,20 Manappacheri General,20,Manappacheri,General
115,right,23,21 Melavalavu General,21,Melavalavu,General
115,right,24,22 Pandangudi General,22,Pandangudi,General
115,right,25,23 Pottapatti General,23,Pottapatti,General
115,right,26,24 Soorapatti General,24,Soorapatti,General
115,right,27,25 18.Sukkampatti General,25,18.Sukkampatti,General
115,right,28,26 Vanchinagaram General,26,Vanchinagaram,General
115,right,29,27 Thonthilingapuram General,27,Thonthilingapuram,General
115,right,31,1 Alagapuri SC(Women),1,Alagapuri,SC(Women)
115,right,32,2 Kallanai SC(Women),2,Kallanai,SC(Women)
115,right,33,3 Oorseri SC(Women),3,Oorseri,SC(Women)
115,right,34,4 Athanur SC(General),4,Athanur,SC(General)
115,right,35,5 Ayyankottai SC(General),5,Ayyankottai,SC(General)
115,right,36,6 Ayyur SC(General),6,Ayyur,SC(General)
115,right,37,7 A.Kovilpatti SC(General),7,A.Kovilpatti,SC(General)
115,right,38,8 Manickampatti SC(General),8,Manickampatti,SC(General)
115,right,39,9 B.Mettupatti General(Women),9,B.Mettupatti,General(Women)
115,right,40,10 Chinnailanthaikulam General(Women),10,Chinnailanthaikulam,General(Women)
115,right,41,11 Errampatti General(Women),11,Errampatti,General(Women)
115,right,42,12 Keelachinnanampatti General(Women),12,Keelachinnanampatti,General(Women)
115,right,43,13 Kondayampatti General(Women),13,Kondayampatti,General(Women)
115,right,44,14 Rajakkalpatti General(Women),14,Rajakkalpatti,General(Women)
115,right,45,15 Thanichiyam General(Women),15,Thanichiyam,General(Women)
115,right,46,16 Thevaseri General(Women),16,Thevaseri,General(Women)
115,right,47,17 Vadugapatti General(Women),17,Vadugapatti,General(Women)
115,right,48,18 Vellaiyampatti General(Women),18,Vellaiyampatti,General(Women)
115,right,49,19 66 Mettupatti General,19,66 Mettupatti,General
115,right,50,20 Achampatti General,20,Achampatti,General
115,right,51,21 Chathiravellalapatti General,21,Chathiravellalapatti,General
115,right,52,22 Kalvelipatti General,22,Kalvelipatti,General
116,left,3,23 Kodangipatti General,23,Kodangipatti,General
116,left,4,24 Kottaimedu General,24,Kottaimedu,General
116,left,5,25 Kuttimeikipatti General,25,Kuttimeikipatti,General
116,left,6,26 Maniyanji General,26,Maniyanji,General
116,left,7,27 Melachinnanampatti General,27,Melachinnanampatti,General
116,left,8,28 Muduvarpatti General,28,Muduvarpatti,General
116,left,9,29 Pannaikudi General,29,Pannaikudi,General
116,left,10,30 Paraipatti General,30,Paraipatti,General
116,left,11,31 Periyailanthaikulam General,31,Periyailanthaikulam,General
116,left,12,32 Senthamangalam General,32,Senthamangalam,General
116,left,13,33 T.Mettupatti General,33,T.Mettupatti,General
116,left,14,34 Thandalai General,34,Thandalai,General
116,left,15,35 Thethur General,35,Thethur,General
116,left,16,36 Valayapatti General,36,Valayapatti,General
116,left,17,37 Vavidamaruthur General,37,Vavidamaruthur,General
116,left,19,1 Ramayanpatti SC(Women),1,Ramayanpatti,SC(Women)
116,left,20,2 Semminipatti SC(Women),2,Semminipatti,SC(Women)
116,left,21,3 Andipatti SC(General),3,Andipatti,SC(General)
116,left,22,4 Kattakulam SC(General),4,Kattakulam,SC(General)
116,left,23,5 Nachikulam SC(General),5,Nachikulam,SC(General)
116,left,24,6 Thiruvalavayanallur SC (General),6,Thiruvalavayanallur,SC (General)
116,left,25,7 Kadupatti General(Women),7,Kadupatti,General(Women)
116,left,26,8 Katchikatti General(Women),8,Katchikatti,General(Women)
116,left,27,9 Mullipallam General(Women),9,Mullipallam,General(Women)
116,left,28,10 C.Pudur General(Women),10,C.Pudur,General(Women)
116,left,29,11 Thenkarai General(Women),11,Thenkarai,General(Women)
116,left,30,12 Rishabam General(Women),12,Rishabam,General(Women)
116,left,31,13 Irumbadi General,13,Irumbadi,General
116,left,32,14 Karuppatti General,14,Karuppatti,General
116,left,33,15 Kutladampatti General,15,Kutladampatti,General
116,left,34,16 Melakkal General,16,Melakkal,General
116,left,35,17 Mannadimangalam General,17,Mannadimangalam,General
116,left,36,18 Nedungulam General,18,Nedungulam,General
116,left,37,19 Sithalangudi General,19,Sithalangudi,General
116,left,38,20 Thiruvedagam General,20,Thiruvedagam,General
116,left,39,21 Viralipatti General,21,Viralipatti,General
116,left,40,22 Poochampatti General,22,Poochampatti,General
116,left,41,23 Kuruvithurai General,23,Kuruvithurai,General
116,left,43,1 Dhottapanayakanoor SC (Women),1,Dhottapanayakanoor,SC (Women)
116,left,44,2 Allikundam SC (General),2,Allikundam,SC (General)
116,left,45,3 Keeripatti SC (General),3,Keeripatti,SC (General)
116,left,46,4 Nadupatti General (Women),4,Nadupatti,General (Women)
116,left,47,5 Pothampatti General (Women),5,Pothampatti,General (Women)
116,left,48,6 Thimmanatham General (Women),6,Thimmanatham,General (Women)
116,left,49,7 Seemanuthu General (Women),7,Seemanuthu,General (Women)
116,left,50,8 Vagurani General (Women),8,Vagurani,General (Women)
116,left,51,9 Erumarpatti General,9,Erumarpatti,General
116,right,3,10 Jothilnayakkanoor General,10,Jothilnayakkanoor,General
116,right,4,11 Kallothu General,11,Kallothu,General
116,right,5,12 Manoothu General,12,Manoothu,General
116,right,6,13 Meikilarpatti General,13,Meikilarpatti,General
116,right,7,14 Nakkalapatti General,14,Nakkalapatti,General
116,right,8,15 Nalluthevan patti General,15,Nalluthevan patti,General
116,right,9,16 Rajakkalpatti General,16,Rajakkalpatti,General
116,right,10,17 Uthappanaickanur General,17,Uthappanaickanur,General
116,right,11,18 Vadugapatti General,18,Vadugapatti,General
116,right,13,1 Kuravakudi SC(Women),1,Kuravakudi,SC(Women)
116,right,14,2 Kodikulam SC(Women),2,Kodikulam,SC(Women)
116,right,15,3 Nattarmangalam SC(General),3,Nattarmangalam,SC(General)
116,right,16,4 Pappapatti SC(General),4,Pappapatti,SC(General)
116,right,17,5 Boodipuram SC(General),5,Boodipuram,SC(General)
116,right,18,6 Sindupatti General(Women),6,Sindupatti,General(Women)
116,right,19,7 Panamoopanpatti General(Women),7,Panamoopanpatti,General(Women)
116,right,20,8 Sadaichipatti General(Women),8,Sadaichipatti,General(Women)
116,right,21,9 Thummakundu General(Women),9,Thummakundu,General(Women)
116,right,22,10 Panniyan General(Women),10,Panniyan,General(Women)
116,right,23,11 Pullaneri General(Women),11,Pullaneri,General(Women)
116,right,24,12 Poduvarpatti General(Women),12,Poduvarpatti,General(Women)
116,right,25,13 Eravarpatti General(Women),13,Eravarpatti,General(Women)
116,right,26,14 Ayyanarkulam General,14,Ayyanarkulam,General
116,right,27,15 Ariyapatti General,15,Ariyapatti,General
116,right,28,16 Kattakaruppanpatti General,16,Kattakaruppanpatti,General
116,right,29,17 Poruppumettupatti General,17,Poruppumettupatti,General
116,right,30,18 Mudalaikulam General,18,Mudalaikulam,General
116,right,31,19 Valandur General,19,Valandur,General
116,right,32,20 Pottulupatti General,20,Pottulupatti,General
116,right,33,21 Kannanur General,21,Kannanur,General
116,right,34,22 Sembatti General,22,Sembatti,General
116,right,35,23 Veppanuthu General,23,Veppanuthu,General
116,right,36,24 Karumathur General,24,Karumathur,General
116,right,37,25 Vikkiramangalam General,25,Vikkiramangalam,General
116,right,38,26 Kovilankulam General,26,Kovilankulam,General
116,right,39,27 Sakkarappanaickanur General,27,Sakkarappanaickanur,General
116,right,40,28 Pudupatti (Anaiyur) General,28,Pudupatti (Anaiyur),General
116,right,41,29 Thidian General,29,Thidian,General
116,right,43,1 Athipatti SC(Women),1,Athipatti,SC(Women)
116,right,44,2 Saptur SC(Women),2,Saptur,SC(Women)
116,right,45,3 Semparani SC(Women),3,Semparani,SC(Women)
116,right,46,4 peraiyampatti SC (General),4,peraiyampatti,SC (General)
116,right,47,5 Kudiseri SC (General),5,Kudiseri,SC (General)
116,right,48,6 Mallapuram SC (General),6,Mallapuram,SC (General)
116,right,49,7 Thullukuttinaickanur SC (General),7,Thullukuttinaickanur,SC (General)
116,right,50,8 Thadayampatti SC (General),8,Thadayampatti,SC (General)
117,left,3,9 Kalappanpatti General (Women),9,Kalappanpatti,General (Women)
117,left,4,10 Vandari General (Women),10,Vandari,General (Women)
117,left,5,11 Uthapuram General (Women),11,Uthapuram,General (Women)
117,left,6,12 Kuppalnatham General (Women),12,Kuppalnatham,General (Women)
117,left,7,13 Vandapuli General (Women),13,Vandapuli,General (Women)
117,left,8,14 Sedapatti General (Women),14,Sedapatti,General (Women)
117,left,9,15 pappinaickanpatti General (Women),15,pappinaickanpatti,General (Women)
117,left,10,16 Chinnakattalai General (Women),16,Chinnakattalai,General (Women)
117,left,11,17 Athikaripatti General,17,Athikaripatti,General
117,left,12,18 Veppanpatti General,18,Veppanpatti,General
117,left,13,19 Kethuvarpatti General,19,Kethuvarpatti,General
117,left,14,20 Perungamanallur General,20,Perungamanallur,General
117,left,15,21 Poosalapuram General,21,Poosalapuram,General
117,left,16,22 Thirumanickam General,22,Thirumanickam,General
117,left,17,23 Soolapuram General,23,Soolapuram,General
117,left,18,24 Seelnaickanpatti General,24,Seelnaickanpatti,General
117,left,19,25 Athankaraipatti General,25,Athankaraipatti,General
117,left,20,26 Periyakattalai General,26,Periyakattalai,General
117,left,21,27 Melathirumanickam General,27,Melathirumanickam,General
117,left,22,28 Kudipatti General,28,Kudipatti,General
117,left,23,29 E.Kottaipatti General,29,E.Kottaipatti,General
117,left,24,30 Palaiyur General,30,Palaiyur,General
117,left,25,31 Muthunagaiahpuram General,31,Muthunagaiahpuram,General
117,left,27,1 Sorikkampatti SC (Women),1,Sorikkampatti,SC (Women)
117,left,28,2 Kinnimangalam SC (Women),2,Kinnimangalam,SC (Women)
117,left,29,3 Ponnamangalam SC (Women),3,Ponnamangalam,SC (Women)
117,left,30,4 Kangeyanatham SC (General),4,Kangeyanatham,SC (General)
117,left,31,5 Melakottai SC (General),5,Melakottai,SC (General)
117,left,32,6 A.Ammapatti SC (General),6,A.Ammapatti,SC (General)
117,left,33,7 Sithalai SC (General),7,Sithalai,SC (General)
117,left,34,8 Naduvakottai General (Women),8,Naduvakottai,General (Women)
117,left,35,9 Vagaikulam General (Women),9,Vagaikulam,General (Women)
117,left,36,10 Alappalacheri General (Women),10,Alappalacheri,General (Women)
117,left,37,11 Kappalur General (Women),11,Kappalur,General (Women)
117,left,38,12 Virusankulam General (Women),12,Virusankulam,General (Women)
117,left,39,13 Alampatti General (Women),13,Alampatti,General (Women)
117,left,40,14 Thangalacheri General (Women),14,Thangalacheri,General (Women)
117,left,41,15 Sathangudi General (Women),15,Sathangudi,General (Women)
117,left,42,16 Maravankulam General (Women),16,Maravankulam,General (Women)
117,left,43,17 Kilavaneri General (Women),17,Kilavaneri,General (Women)
117,left,44,18 Vadakarai General,18,Vadakarai,General
117,left,45,19 Kamatchipuram General,19,Kamatchipuram,General
117,left,46,20 Karisalpatti General,20,Karisalpatti,General
117,left,47,21 Kandai General,21,Kandai,General
117,left,48,22 Karadikal General,22,Karadikal,General
117,left,49,23 Pannikundu General,23,Pannikundu,General
117,left,50,24 Nadukottai General,24,Nadukottai,General
117,left,51,25 Rayapalayam General,25,Rayapalayam,General
117,left,52,26 Keelakottai General,26,Keelakottai,General
117,right,3,27 A.Kokkulam General,27,A.Kokkulam,General
117,right,4,28 Thirali General,28,Thirali,General
117,right,5,29 Sowdarpatti General,29,Sowdarpatti,General
117,right,6,30 Urappanur General,30,Urappanur,General
117,right,7,31 Pungankulam General,31,Pungankulam,General
117,right,8,32 T.Pudupatti General,32,T.Pudupatti,General
117,right,9,33 K.Puliyankulam General,33,K.Puliyankulam,General
117,right,10,34 Uchapatti General,34,Uchapatti,General
117,right,11,35 Mathippanur General,35,Mathippanur,General
117,right,12,36 Vidathakulam General,36,Vidathakulam,General
117,right,13,37 Pokkampatti General,37,Pokkampatti,General
117,right,14,38 Maikudi General,38,Maikudi,General
117,right,16,1 Nallamaram SC (Women),1,Nallamaram,SC (Women)
117,right,17,2 Mothagam SC (Women),2,Mothagam,SC (Women)
117,right,18,3 Thummanaickanpatti SC (Women),3,Thummanaickanpatti,SC (Women)
117,right,19,4 P.Ammapatti SC (Women),4,P.Ammapatti,SC (Women)
117,right,20,5 M.Sengulam SC (General),5,M.Sengulam,SC (General)
117,right,21,6 Appakarai SC (General),6,Appakarai,SC (General)
117,right,22,7 Kadaneri SC (General),7,Kadaneri,SC (General)
117,right,23,8 Kotanipatti SC (General),8,Kotanipatti,SC (General)
117,right,24,9 V.Ammapatti SC (General),9,V.Ammapatti,SC (General)
117,right,25,10 Salisandai SC (General),10,Salisandai,SC (General)
117,right,26,11 Kumarapuram General (Women),11,Kumarapuram,General (Women)
