mnrega_file_year,district,block,gram_panchayat,source
2013,PASCHIM BARDHAMAN,BURDWAN-II,BONDUL-II,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,PASCHIM BARDHAMAN,BURDWAN-II,GOBINDAPUR,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,PASCHIM BARDHAMAN,BURDWAN-II,KURMUN-II,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,PASCHIM BARDHAMAN,BURDWAN-II,NABASTHA-I,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,PASCHIM BARDHAMAN,BURDWAN-II,NABASTHA-II,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,MURSHIDABAD,BURWAN,BIPRASEKHAR,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,MURSHIDABAD,BURWAN,BURWAN-I,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,MURSHIDABAD,BURWAN,BURWAN-II,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,MURSHIDABAD,BURWAN,KALYANPUR-I,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,MURSHIDABAD,BURWAN,KALYANPUR-II,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,MURSHIDABAD,BURWAN,KHARJUNA,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,MURSHIDABAD,BURWAN,KULI,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,MURSHIDABAD,BURWAN,KURUNNORUN,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,MURSHIDABAD,BURWAN,PANCHTHUPI,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,MURSHIDABAD,BURWAN,SABALDAHA,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,MURSHIDABAD,BURWAN,SABALPUR,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,MURSHIDABAD,BURWAN,SAHORA,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,MURSHIDABAD,BURWAN,SUNDARPUR,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,DINAJPUR DAKSHIN,Balurghat,AMRITAKHAND,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,DINAJPUR DAKSHIN,Balurghat,BOALDAR,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,DINAJPUR DAKSHIN,Balurghat,BOLLA,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,DINAJPUR DAKSHIN,Balurghat,CHAKVRIGU,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,DINAJPUR DAKSHIN,Balurghat,CHINGISHPUR,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,DINAJPUR DAKSHIN,Balurghat,DANGA,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,DINAJPUR DAKSHIN,Balurghat,GOPALBATI,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,DINAJPUR DAKSHIN,Balurghat,JALGHAR,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,DINAJPUR DAKSHIN,Balurghat,NAJIRPUR,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,DINAJPUR DAKSHIN,Balurghat,PATRIRAM,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,DINAJPUR DAKSHIN,Balurghat,VATPARA,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,DINAJPUR DAKSHIN,Bansihari,BRAJABALLAVPUR,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,DINAJPUR DAKSHIN,Bansihari,ELLAHABAD,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,DINAJPUR DAKSHIN,Bansihari,GANGURIA,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,DINAJPUR DAKSHIN,Bansihari,MAHABARI,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,DINAJPUR DAKSHIN,Bansihari,SHIBPUR,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,24 PARGANAS SOUTH,CANNING-I,BANSRA,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,24 PARGANAS SOUTH,CANNING-I,DARIA,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,24 PARGANAS SOUTH,CANNING-I,DIGHIRPAR,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,24 PARGANAS SOUTH,CANNING-I,GOPALPUR,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,24 PARGANAS SOUTH,CANNING-I,HATPUKURIA,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,24 PARGANAS SOUTH,CANNING-I,ITKHOLA,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,24 PARGANAS SOUTH,CANNING-I,MATLA-I,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,24 PARGANAS SOUTH,CANNING-I,MATLA-II,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,24 PARGANAS SOUTH,CANNING-I,NIKARIGHATA,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,24 PARGANAS SOUTH,CANNING-I,TALDI,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,24 PARGANAS SOUTH,CANNING-II,ATHAROBANDI,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,24 PARGANAS SOUTH,CANNING-II,DEULI-I,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,24 PARGANAS SOUTH,CANNING-II,DEULI-II,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,24 PARGANAS SOUTH,CANNING-II,KALIKATALA,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,24 PARGANAS SOUTH,CANNING-II,MATHERDIGHI,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,24 PARGANAS SOUTH,CANNING-II,NARAYANPUR,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,24 PARGANAS SOUTH,CANNING-II,SARENGABAD,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,24 PARGANAS SOUTH,CANNING-II,TAMBULDAHA-I,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,24 PARGANAS SOUTH,CANNING-II,TAMBULDAHA-II,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,NADIA,CHAKDAH,CHANDURIA-I,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,NADIA,CHAKDAH,CHANDURIA-II,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,NADIA,CHAKDAH,DEWLI,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,NADIA,CHAKDAH,DUBRA,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,NADIA,CHAKDAH,GHETUGACHHI,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,NADIA,CHAKDAH,HINGNARA,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,NADIA,CHAKDAH,KANCHARAPARA,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,NADIA,CHAKDAH,MADANPUR-I,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,NADIA,CHAKDAH,MADANPUR-II,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,NADIA,CHAKDAH,RAUTARI,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,NADIA,CHAKDAH,SAGUNA,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,NADIA,CHAKDAH,SARATI,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,NADIA,CHAKDAH,SILINDA-I,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,NADIA,CHAKDAH,SILINDA-II,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,NADIA,CHAKDAH,SIMURALI,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,NADIA,CHAKDAH,TATLA-I,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,NADIA,CHAKDAH,TATLA-II,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,MALDAH,CHANCHAL-I,ALIHANDA,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,MALDAH,CHANCHAL-I,BHAGABANPUR,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,MALDAH,CHANCHAL-I,CHANCHOL,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,MALDAH,CHANCHAL-I,KALIGRAM,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,MALDAH,CHANCHAL-I,KHARBA,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,MALDAH,CHANCHAL-I,MAHANANDAPUR,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,MALDAH,CHANCHAL-I,MAKDAMPUR,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,MALDAH,CHANCHAL-I,MOTIHARPUR,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,MALDAH,CHANCHAL-II,BHAKRI,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,MALDAH,CHANCHAL-II,CHANDRAPARA,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,MALDAH,CHANCHAL-II,DHANGARA-BISHANPUR,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,MALDAH,CHANCHAL-II,GOURHANDA,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,MALDAH,CHANCHAL-II,JALALPUR,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,MALDAH,CHANCHAL-II,KSHEMPUR,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,MALDAH,CHANCHAL-II,MALATIPUR,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,PURBA MEDINIPUR,CHANDIPUR,BRAJALALCHAK,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,PURBA MEDINIPUR,CHANDIPUR,BRINDABANPUR-I,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,PURBA MEDINIPUR,CHANDIPUR,BRINDABANPUR-II,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,PURBA MEDINIPUR,CHANDIPUR,CHOWKHALI,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,PURBA MEDINIPUR,CHANDIPUR,DIBAKARPUR,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,PURBA MEDINIPUR,CHANDIPUR,ISWARPUR,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,PURBA MEDINIPUR,CHANDIPUR,JALPAI,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,PURBA MEDINIPUR,CHANDIPUR,KULBARI,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,PURBA MEDINIPUR,CHANDIPUR,NANDAPURBARAGHUNI,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,PURBA MEDINIPUR,CHANDIPUR,USMANPUR,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,HOOGHLY,CHANDITALA-I,AINYA,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,HOOGHLY,CHANDITALA-I,BHAGABATIPUR,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,HOOGHLY,CHANDITALA-I,GANGADHARPUR,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,HOOGHLY,CHANDITALA-I,HARIPUR,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,HOOGHLY,CHANDITALA-I,KRISHNARAMPUR,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,HOOGHLY,CHANDITALA-I,KUMIRMORE,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,HOOGHLY,CHANDITALA-I,MASAT,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,HOOGHLY,CHANDITALA-I,NABABPUR,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,HOOGHLY,CHANDITALA-I,SHIYAKHALA,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,HOOGHLY,CHANDITALA-II,BAKSA,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,HOOGHLY,CHANDITALA-II,BARIJHATI,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,HOOGHLY,CHANDITALA-II,BEGUMPUR,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,HOOGHLY,CHANDITALA-II,CHANDITALA,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,HOOGHLY,CHANDITALA-II,GARALGACHHA,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,HOOGHLY,CHANDITALA-II,JANAI,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,HOOGHLY,CHANDITALA-II,KAPASARIA,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,HOOGHLY,CHANDITALA-II,NAITI,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,HOOGHLY,CHANDITALA-II,PANCHGHORA,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,PASCHIM MEDINIPUR,CHANDRAKONA-I,JARA,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,PASCHIM MEDINIPUR,CHANDRAKONA-I,LAKSHMIPUR,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,PASCHIM MEDINIPUR,CHANDRAKONA-I,MANGRUL,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,PASCHIM MEDINIPUR,CHANDRAKONA-I,MANIKKUNDU,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,PASCHIM MEDINIPUR,CHANDRAKONA-I,MONOHARPUR-I,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,PASCHIM MEDINIPUR,CHANDRAKONA-I,MONOHARPUR-II,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,PASCHIM MEDINIPUR,CHANDRAKONA-II,BANDIPUR-I,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,PASCHIM MEDINIPUR,CHANDRAKONA-II,BANDIPUR-II,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,PASCHIM MEDINIPUR,CHANDRAKONA-II,BASANCHORA,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,PASCHIM MEDINIPUR,CHANDRAKONA-II,BHAGABANTAPUR-I,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,PASCHIM MEDINIPUR,CHANDRAKONA-II,BHAGABANTAPUR-II,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,PASCHIM MEDINIPUR,CHANDRAKONA-II,KUAPUR,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,NADIA,CHAPRA,ALFA,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,NADIA,CHAPRA,BAGBERIA,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,NADIA,CHAPRA,BRITTIHUDA,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,NADIA,CHAPRA,CHAPRA-I,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,NADIA,CHAPRA,CHAPRA-II,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,NADIA,CHAPRA,HATISALA-I,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,NADIA,CHAPRA,HATISALA-II,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,NADIA,CHAPRA,HATKHOLA,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,NADIA,CHAPRA,HRIDAYPUR,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,NADIA,CHAPRA,KALINGA,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,NADIA,CHAPRA,MAHATPUR,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,NADIA,CHAPRA,MAHESHPUR,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
2013,NADIA,CHAPRA,PIPRAGACHHI,"doi:10.7910/DVN/ZHF9WC datafile 10396541 (r3-all-2013.csv.gz, md5 e6950bd317dabe3b41bf7738c248e7ee)"
