State_Name,Year,Polling_Date,Seat,Poll,District,LB_Name,LB_Type,LB_Code,Ward_No,Ward_Name,Ward_Reservation,OSN,Candidate_Name,Father_Husband_Name,Candidate_Name_O,Father_Husband_Name_O,Gender,Age,Category,Party_ID,Party_Name,Party_Abbreviation,Education,Votes,Position,Status,N_Cand,Valid_Votes,Vote_Share_Percentage,Deposit_Lost,Total_Electors,Total_Votes,Rejected_Votes,Voter_Turnout_Percentage,Notes,Affidavit 
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,11,TIMARPUR,Women,,ranjeeta chaudhary,NATHUNI CHAUDHARY,,,Female,29,,,INDEPENDENT,,Middle,176,9,,10,34241,0.514,,76898,34241,0,44.528,,ward11_6175_1668449824_RANJEETACHAUDHARY_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,11,TIMARPUR,Women,,archana kumari,NIRAJ KUMAR,,,Female,40,,,INDEPENDENT,,Graduate,86,10,,10,34241,0.251,,76898,34241,0,44.528,,ward11_6175_1668449803_ARCHANAKUMARI_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,11,TIMARPUR,Women,,NOTA,,,,,,,,,,,238,11,,10,34241,0.695,,76898,34241,0,44.528,,
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,12,MALKA GANJ,Scheduled Caste (Women),,REKHA,LATE SH YUGAL KISHORE,,,Female,49,,,BHARATIYA JANATA PARTY,,Postgraduate,13855,1,,4,29596,46.814,,61007,29596,0,48.512,,ward12_6175_1668440098_REKHA_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,12,MALKA GANJ,Scheduled Caste (Women),,GUDDI DEVI JATAV,RAMESH KUMAR,,,Female,46,,,AAM AADMI PARTY,,Higher,13373,2,,4,29596,45.185,,61007,29596,0,48.512,,ward12_6175_1668439399_GUDDIDEVI_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,12,MALKA GANJ,Scheduled Caste (Women),,MAMTA,LATE LALA RAM,,,Female,42,,,INDIAN NATIONAL CONGRESS,,Graduate,2008,3,,4,29596,6.785,,61007,29596,0,48.512,,ward12_6175_1668442743_MAMTA_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,12,MALKA GANJ,Scheduled Caste (Women),,poonam,BISHAMBER DAYAL,,,Female,40,,,INDEPENDENT,,Inter,116,4,,4,29596,0.392,,61007,29596,0,48.512,,ward9_6244_1668584801_POONAM_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,12,MALKA GANJ,Scheduled Caste (Women),,NOTA,,,,,,,,,,,244,5,,4,29596,0.824,,61007,29596,0,48.512,,
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,13,MUKHERJEE NAGAR,Unreserved,,RAJA IQBAL SINGH,DILJEET SINGH,,,Male,51,,,BHARATIYA JANATA PARTY,,Graduate,14422,1,,6,30889,46.69,,70726,30889,0,43.674,,ward13_6175_1668439968_RAJAIQBALSINGH_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,13,MUKHERJEE NAGAR,Unreserved,,Antul Kohli,Lajpat Rai,,,Male,42,,,AAM AADMI PARTY,,Graduate,13845,2,,6,30889,44.822,,70726,30889,0,43.674,,ward13_6175_1668434478_AntulKohli_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,13,MUKHERJEE NAGAR,Unreserved,,RAJEEV,SUBASH,,,Male,43,,,INDIAN NATIONAL CONGRESS,,Graduate,1706,3,,6,30889,5.523,,70726,30889,0,43.674,,ward13_6175_1668446572_RAJEEV_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,13,MUKHERJEE NAGAR,Unreserved,,ravi kumar,DHARAMVIR,,,Male,39,,,INDEPENDENT,,Higher,366,4,,6,30889,1.185,,70726,30889,0,43.674,,ward13_6175_1668445740_RAVIKUMAR_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,13,MUKHERJEE NAGAR,Unreserved,,pankaj goel,Sant Lal,,,Male,43,,,INDEPENDENT,,Higher,149,5,,6,30889,0.482,,70726,30889,0,43.674,,ward13_6175_1668447892_PankajGoel_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,13,MUKHERJEE NAGAR,Unreserved,,RAJESH RAI,MOHAN RAI,,,Male,47,,,BAHUJAN SAMAJ PARTY,,Middle,95,6,,6,30889,0.308,,70726,30889,0,43.674,,ward13_6175_1668447407_RAJESHRAI_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,13,MUKHERJEE NAGAR,Unreserved,,NOTA,,,,,,,,,,,306,7,,6,30889,0.991,,70726,30889,0,43.674,,
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,14,DHIRPUR,Women,,Neha Aggarwal,Pradeep Kumar,,,Female,39,,,AAM AADMI PARTY,,Graduate,13269,1,,3,26619,49.848,,59480,26619,0,44.753,,ward14_6179_1668509076_NehaAggarwal_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,14,DHIRPUR,Women,,Neelam Budhiraja,Surinder Babu Budhiraja,,,Female,57,,,BHARATIYA JANATA PARTY,,Graduate,11148,2,,3,26619,41.88,,59480,26619,0,44.753,,ward14_6179_1668436008_NeelamBudhiraja_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,14,DHIRPUR,Women,,Mitlesh Malik,Surender Malik,,,Female,49,,,INDIAN NATIONAL CONGRESS,,Middle,1928,3,,3,26619,7.243,,59480,26619,0,44.753,,ward14_6179_1668509694_MitleshMalik_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,14,DHIRPUR,Women,,NOTA,,,,,,,,,,,274,4,,3,26619,1.029,,59480,26619,0,44.753,,
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,15,ADARSH NAGAR,Unreserved,,Mukesh Kumar Goel,Ram Chander Goel,,,Male,62,,,AAM AADMI PARTY,,Graduate,12786,1,,6,27394,46.674,,54657,27394,0,50.12,,ward15_6179_1668444127_MukeshKumarGoel_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,15,ADARSH NAGAR,Unreserved,,Anubhav Dhir,Randhir Singh,,,Male,42,,,BHARATIYA JANATA PARTY,,Graduate,12599,2,,6,27394,45.992,,54657,27394,0,50.12,,ward15_6179_1668450563_AnubhavDhir_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,15,ADARSH NAGAR,Unreserved,,Virender Kumar Goel,Sewa Ram,,,Male,50,,,INDIAN NATIONAL CONGRESS,,Inter,1708,3,,6,27394,6.235,,54657,27394,0,50.12,,ward15_6179_1668447784_VirenderKumarGoel_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,15,ADARSH NAGAR,Unreserved,,sat kumar sharma,Jaipal Sharma,,,Male,56,,,INDEPENDENT,,Graduate,48,4,,6,27394,0.175,,54657,27394,0,50.12,,ward15_6179_1668450843_SATKUMARSHARMA_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,15,ADARSH NAGAR,Unreserved,,vijay kr aggarwal,Ramesh Chand,,,Male,61,,,INDEPENDENT,,Graduate,46,5,,6,27394,0.168,,54657,27394,0,50.12,,ward15_6179_1668449255_VIJAYKUMARAGGARWAL_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,15,ADARSH NAGAR,Unreserved,,nitin,Ashok Taneja,,,Female,35,,,INDEPENDENT,,Other,38,6,,6,27394,0.139,,54657,27394,0,50.12,,ward15_6179_1668450078_NITIN_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,15,ADARSH NAGAR,Unreserved,,NOTA,,,,,,,,,,,169,7,,6,27394,0.617,,54657,27394,0,50.12,,
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,16,AZADPUR,Women,,Suman Kumari,Sudhir Ranjan,,,Female,39,,,BHARATIYA JANATA PARTY,,Postgraduate,13316,1,,5,27032,49.26,,55663,27032,0,48.564,,ward16_6179_1668447117_SUMANKUMARI_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,16,AZADPUR,Women,,Mannu,Tulsi Ram,,,Female,30,,,AAM AADMI PARTY,,Postgraduate,9779,2,,5,27032,36.176,,55663,27032,0,48.564,,ward16_6179_1668428644_Mannu_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,16,AZADPUR,Women,,Ritu Singh,Vijay Singh Chauhan,,,Female,57,,,INDIAN NATIONAL CONGRESS,,Graduate,3225,3,,5,27032,11.93,,55663,27032,0,48.564,,ward16_6179_1668422032_RituSingh_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,16,AZADPUR,Women,,Manju,Satender Kumar,,,Female,46,,,BAHUJAN SAMAJ PARTY,,Illetrate,485,4,,5,27032,1.794,,55663,27032,0,48.564,,ward16_6179_1668448401_MANJU_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,16,AZADPUR,Women,,sapna,Bhagwan Dass,,,Female,41,,,INDEPENDENT,,Postgraduate,73,5,,5,27032,0.27,,55663,27032,0,48.564,,ward16_6179_1668445225_SAPNA_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,16,AZADPUR,Women,,NOTA,,,,,,,,,,,154,6,,5,27032,0.57,,55663,27032,0,48.564,,
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,17,BHALSWA,Unreserved,,Ajeet Singh Yadav,Gokul Chand,,,Male,58,,,AAM AADMI PARTY,,Graduate,10316,1,,4,25722,40.106,,47512,25722,0,54.138,,ward17_6243_1668434637_AjeetSinghYadav_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,17,BHALSWA,Unreserved,,Lallu Singh,Bhola Singh,,,Male,60,,,BHARATIYA JANATA PARTY,,Inter,9230,2,,4,25722,35.884,,47512,25722,0,54.138,,ward17_6243_1668589492_LalluSingh_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,17,BHALSWA,Unreserved,,Ashok Yadav,Pratap Singh,,,Male,48,,,INDIAN NATIONAL CONGRESS,,Inter,5857,3,,4,25722,22.77,,47512,25722,0,54.138,,ward17_6243_1668437249_AshokYadav_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,17,BHALSWA,Unreserved,,prempal arya,Bhagirath,,,Male,51,,,INDEPENDENT,,Higher,170,4,,4,25722,0.661,,47512,25722,0,54.138,,ward17_6243_1668584110_PrempalArya_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,17,BHALSWA,Unreserved,,NOTA,,,,,,,,,,,149,5,,4,25722,0.579,,47512,25722,0,54.138,,
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,18,JAHANGIR PURI,Women,,TIMSY SHARMA,SURESH KUMAR SHARMA,,,Female,31,,,AAM AADMI PARTY,,Inter,11086,1,,5,26630,41.63,,50270,26630,0,52.974,,ward18_6243_1668436652_TIMSYSHARMA_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,18,JAHANGIR PURI,Women,,DIVYA JHA,AMAN KUMAR,,,Female,38,,,BHARATIYA JANATA PARTY,,Postgraduate,9898,2,,5,26630,37.169,,50270,26630,0,52.974,,ward18_6243_1668442312_DIVYAJHA_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,18,JAHANGIR PURI,Women,,SUNITA DEVI,ANIL KUMAR,,,Female,52,,,INDIAN NATIONAL CONGRESS,,Higher,5000,3,,5,26630,18.776,,50270,26630,0,52.974,,ward18_6243_1668438962_SUNITADEVI_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,18,JAHANGIR PURI,Women,,DILSHANA,JAMSHED,,,Female,42,,,BAHUJAN SAMAJ PARTY,,Illetrate,335,4,,5,26630,1.258,,50270,26630,0,52.974,,ward18_6243_1668439513_DILSHANA_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,18,JAHANGIR PURI,Women,,mamta,MUKESH,,,Female,41,,,INDEPENDENT,,Higher,148,5,,5,26630,0.556,,50270,26630,0,52.974,,ward12_6175_1668442743_MAMTA_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,18,JAHANGIR PURI,Women,,NOTA,,,,,,,,,,,163,6,,5,26630,0.612,,50270,26630,0,52.974,,
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,19,SARUP NAGAR,Unreserved,,Joginder Singh,Rai Singh,,,Male,48,,,AAM AADMI PARTY,,Graduate,11865,1,,5,33278,35.654,,57685,33278,0,57.689,,ward19_6243_1668449024_JoginderSingh_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,19,SARUP NAGAR,Unreserved,,Suresh Pandey,Chinta Mani Pandey,,,Male,44,,,BHARATIYA JANATA PARTY,,Inter,10934,2,,5,33278,32.857,,57685,33278,0,57.689,,ward19_6243_1668427722_SureshPandey_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,19,SARUP NAGAR,Unreserved,,Jai Prakash,Late Shri Uday Singh,,,Male,53,,,INDIAN NATIONAL CONGRESS,,Inter,9079,3,,5,33278,27.282,,57685,33278,0,57.689,,ward19_6243_1668423828_Jaiprakash_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,19,SARUP NAGAR,Unreserved,,vijay,Pritam Singh,,,Male,25,,,INDEPENDENT,,Graduate,975,4,,5,33278,2.93,,57685,33278,0,57.689,,ward19_6243_1668429088_Vijay_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,19,SARUP NAGAR,Unreserved,,bhuvnesh kumar yadav,Matadin,,,Male,36,,,INDEPENDENT,,Postgraduate,182,5,,5,33278,0.547,,57685,33278,0,57.689,,ward19_6243_1668446351_BhuvneshKumarYadav_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,19,SARUP NAGAR,Unreserved,,NOTA,,,,,,,,,,,243,6,,5,33278,0.73,,57685,33278,0,57.689,,
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,20,SAMAYPUR BADLI,Women,,GAYATRI YADAV,A A DEEPAK CHAUDHARY,,,Female,34,,,BHARATIYA JANATA PARTY,,Postgraduate,12019,1,,3,29177,41.193,,52917,29177,0,55.137,,ward20_6243_1668428518_GAYATRIYADAV_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,20,SAMAYPUR BADLI,Women,,SEEMA YADAV,AJAY YADAV,,,Female,43,,,INDIAN NATIONAL CONGRESS,,Higher,8487,2,,3,29177,29.088,,52917,29177,0,55.137,,ward20_6243_1668432156_SEEMAYADAV_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,20,SAMAYPUR BADLI,Women,,SAVITA YADAV,MAAMCHAND YADAV,,,Female,54,,,AAM AADMI PARTY,,Graduate,8393,3,,3,29177,28.766,,52917,29177,0,55.137,,ward20_6243_1668433987_SAVITAYADAV_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,20,SAMAYPUR BADLI,Women,,NOTA,,,,,,,,,,,278,4,,3,29177,0.953,,52917,29177,0,55.137,,
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,21,ROHINI-A,Unreserved,,PARDEEP MITTAL,R K MITTAL,,,Male,44,,,AAM AADMI PARTY,,Inter,14574,1,,4,30661,47.533,,64498,30661,0,47.538,,ward21_6214_1668426695_PARDEEPMITTAL_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,21,ROHINI-A,Unreserved,,NAVEEN GARG,LATE SHRI JAI NARAYAN GARG,,,Male,51,,,BHARATIYA JANATA PARTY,,Inter,13786,2,,4,30661,44.963,,64498,30661,0,47.538,,ward21_6214_1668425956_NAVEENGARG_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,21,ROHINI-A,Unreserved,,JAGDISH JAIN,KALI RAM JAIN,,,Male,58,,,INDIAN NATIONAL CONGRESS,,Higher,1790,3,,4,30661,5.838,,64498,30661,0,47.538,,ward21_6214_1668578649_JAGDISHJAIN_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,21,ROHINI-A,Unreserved,,himanshu sharma,SHYAM LAL SHARMA,,,Male,32,,,INDEPENDENT,,Graduate,209,4,,4,30661,0.682,,64498,30661,0,47.538,,ward21_6214_1668578551_HIMANSHUSHARMA_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,21,ROHINI-A,Unreserved,,NOTA,,,,,,,,,,,302,5,,4,30661,0.985,,64498,30661,0,47.538,,
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,22,ROHINI-B,Women,,SUMAN ANIL RANA,ANIL RANA,,,Female,46,,,AAM AADMI PARTY,,Graduate,11837,1,,4,24759,47.809,,55314,24759,0,44.761,,ward22_6214_1668414505_SUMANANILRANA_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,22,ROHINI-B,Women,,KOMAL VASHISHT,GAURAV VASHISHT,,,Female,33,,,BHARATIYA JANATA PARTY,,Other,11525,2,,4,24759,46.549,,55314,24759,0,44.761,,ward22_6214_1668418313_KOMALVASHISHT_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,22,ROHINI-B,Women,,SHAGUN BHADANA,SHUBHASH BHADANA,,,Female,25,,,INDIAN NATIONAL CONGRESS,,Graduate,981,3,,4,24759,3.962,,55314,24759,0,44.761,,ward22_6214_1668579935_SHAGUNBHADANA_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,22,ROHINI-B,Women,,JYOTSNA PARASHER,CHANDRA SHEKHAR PARASHER,,,Female,58,,,BAHUJAN SAMAJ PARTY,,Graduate,148,4,,4,24759,0.598,,55314,24759,0,44.761,,ward22_6214_1668419960_JYOTSNAPARASHER_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,22,ROHINI-B,Women,,NOTA,,,,,,,,,,,268,5,,4,24759,1.082,,55314,24759,0,44.761,,
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,23,RITHALA,Unreserved,,NARENDER KUMAR SINGH,RANDHIR SINGH,,,Male,51,,,BHARATIYA JANATA PARTY,,Inter,15053,1,,11,31863,47.243,,62098,31863,0,51.311,,ward23_6214_1668583442_NARENDERKUMARSINGH_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,23,RITHALA,Unreserved,,SHUBHAM KUMAR TRIPATHI,UMESH KUMAR TRIPATHI,,,Male,31,,,AAM AADMI PARTY,,Inter,12029,2,,11,31863,37.752,,62098,31863,0,51.311,,ward23_6214_1668409186_SHUBHAMKUMARTRIPATHI_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,23,RITHALA,Unreserved,,AJAY KUMAR SINGH,RAM SINGHASAN SINGH,,,Male,47,,,INDIAN NATIONAL CONGRESS,,Higher,2313,3,,11,31863,7.259,,62098,31863,0,51.311,,ward23_6214_1668417713_AJAYKUMARSINGH_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,23,RITHALA,Unreserved,,UMESH,DHAN SINGH,,,Male,45,,,BAHUJAN SAMAJ PARTY,,Higher,1205,4,,11,31863,3.782,,62098,31863,0,51.311,,ward23_6214_1668410268_UMESH_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,23,RITHALA,Unreserved,,aradhana upadhyay,VINIT,,,Female,46,,,INDEPENDENT,,Graduate,545,5,,11,31863,1.71,,62098,31863,0,51.311,,ward23_6214_1668583186_ARADHANAUPADHYAY_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,23,RITHALA,Unreserved,,CHANCHAL CHOUDHARY,ISHWAR PAL SINGH,,,Male,36,,,JANATA DAL (UNITED),,Inter,213,6,,11,31863,0.668,,62098,31863,0,51.311,,ward23_6214_1668583563_CHANCHALCHOUDHARY_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,23,RITHALA,Unreserved,,manish chaudhary,SANT CHAUDHARY,,,Male,24,,,INDEPENDENT,,Inter,73,7,,11,31863,0.229,,62098,31863,0,51.311,,ward23_6214_1668426899_MANISHCHAUDHARY_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,23,RITHALA,Unreserved,,LAKHAN KUMAR,RADHEY SHYAM,,,Male,41,,,NATIONALIST CONGRESS PARTY,,Higher,68,8,,11,31863,0.213,,62098,31863,0,51.311,,ward23_6214_1668583382_LAKHANKUMAR_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,23,RITHALA,Unreserved,,lokman singh,KARAN SINGH,,,Female,63,,,INDEPENDENT,,Inter,67,9,,11,31863,0.21,,62098,31863,0,51.311,,ward23_6214_1668418913_LOKMANSINGH_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,23,RITHALA,Unreserved,,devender singh,UDAY VEER SINGH,,,Male,48,,,INDEPENDENT,,Higher,57,10,,11,31863,0.179,,62098,31863,0,51.311,,ward23_6214_1668583231_DEVENDERSINGH_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,23,RITHALA,Unreserved,,gaurav kumar singh,RAJENDER KUMAR SINGH,,,Male,38,,,INDEPENDENT,,Higher,53,11,,11,31863,0.166,,62098,31863,0,51.311,,ward23_6214_1668583498_GAURAVKUMARSINGH_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,23,RITHALA,Unreserved,,NOTA,,,,,,,,,,,187,12,,11,31863,0.587,,62098,31863,0,51.311,,
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,24,VIJAY VIHAR,Women,,PUSHPA,SURENDER,,,Female,49,,,AAM AADMI PARTY,,Middle,17095,1,,4,32599,52.44,,65729,32599,0,49.596,,ward24_6214_1668584114_PUSHPA_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,24,VIJAY VIHAR,Women,,KUMARI AMRITA,MANISH CHAUDHARY,,,Female,40,,,BHARATIYA JANATA PARTY,,Graduate,14152,2,,4,32599,43.412,,65729,32599,0,49.596,,ward24_6214_1668584229_KUMARIAMRITA_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,24,VIJAY VIHAR,Women,,REKHA RANI,AKHIL PRAKAS SINGH,,,Female,44,,,INDIAN NATIONAL CONGRESS,,Inter,870,3,,4,32599,2.669,,65729,32599,0,49.596,,ward24_6214_1668584315_REKHARANI_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,24,VIJAY VIHAR,Women,,madhu,ALOK DIXIT,,,Female,43,,,INDEPENDENT,,Primary,157,4,,4,32599,0.482,,65729,32599,0,49.596,,ward24_6214_1668584060_MADHU_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,24,VIJAY VIHAR,Women,,NOTA,,,,,,,,,,,325,5,,4,32599,0.997,,65729,32599,0,49.596,,
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,25,BUDH VIHAR,Unreserved,,AMRIT JAIN,BHIKHU RAM JAIN,,,Male,59,,,AAM AADMI PARTY,,Middle,11976,1,,4,25109,47.696,,49154,25109,0,51.082,,ward25_6214_1668421917_AMRITJAIN_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,25,BUDH VIHAR,Unreserved,,RAJPAL GARG,JAGDISH CHAND,,,Male,50,,,BHARATIYA JANATA PARTY,,Higher,9301,2,,4,25109,37.042,,49154,25109,0,51.082,,ward25_6214_1668423647_RAJPALGARG_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,25,BUDH VIHAR,Unreserved,,vikas goyal,JOG DHYAN,,,Male,35,,,INDEPENDENT,,Graduate,2950,3,,4,25109,11.749,,49154,25109,0,51.082,,ward25_6214_1668432780_VIKASGOYAL_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,25,BUDH VIHAR,Unreserved,,VINOD DABAS,DEVENDER SINGH DABAS,,,Male,44,,,INDIAN NATIONAL CONGRESS,,Higher,685,4,,4,25109,2.728,,49154,25109,0,51.082,,ward25_6214_1668421998_VINODDABAS_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,25,BUDH VIHAR,Unreserved,,NOTA,,,,,,,,,,,197,5,,4,25109,0.785,,49154,25109,0,51.082,,
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,26,POOTH KALAN,Women,,Ritu Mukesh Kumar,Mukesh,,,Female,34,,,AAM AADMI PARTY,,Higher,16074,1,,4,32996,48.709,,61740,33000,4,53.45,,ward26_6215_1668432438_Ritu_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,26,POOTH KALAN,Women,,Kavita Devender Solanki,Devender,,,Female,43,,,BHARATIYA JANATA PARTY,,Inter,14778,2,,4,32996,44.782,,61740,33000,4,53.45,,ward26_6215_1668429569_KavitaDevi_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,26,POOTH KALAN,Women,,RAJBALA,KAWAR SINGH,,,Female,57,,,INDIAN NATIONAL CONGRESS,,Inter,1058,3,,4,32996,3.206,,61740,33000,4,53.45,,ward26_6215_1668434933_RAJBALA_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,26,POOTH KALAN,Women,,dr sangeeta maurya,RAM NARESH,,,Female,29,,,INDEPENDENT,,Other,812,4,,4,32996,2.461,,61740,33000,4,53.45,,ward26_6215_1668433953_SANGEETAMAURYA_file.pdf
Delhi,2022,04-12-2022,,0,Delhi,Delhi Municipal Corporation,MC,1,26,POOTH KALAN,Women,,NOTA,,,,,,,,,,,274,5,,4,32996,0.83,,61740,33000,4,53.45,,
