state,district,term,block,gram_panchayat,named_in_order,caste_reservation,woman_reserved,printed,match,assigned_by,order,source_file,source_page,source_row,gp_list
West Bengal,South 24 Parganas,2018,MATHURAPUR I,UTTAR LAKSHMINARAYANPUR,False,UR,False,,not_named,,"No. 6/P&RD/PGE/2018, dated 06/03/2018",,,,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,South 24 Parganas,2018,MATHURAPUR-II,DIGHIRPAR-BAKULTALA,True,SC,True,Dighirpar Bakultala,exact,matcher,"No. 6/P&RD/PGE/2018, dated 06/03/2018",s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,6.0,7.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,South 24 Parganas,2018,MATHURAPUR-II,GILARCHHAT,False,UR,False,,not_named,,"No. 6/P&RD/PGE/2018, dated 06/03/2018",,,,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,South 24 Parganas,2018,MATHURAPUR-II,KANKANDIGHI,True,UR,True,Kankandighi,exact,matcher,"No. 6/P&RD/PGE/2018, dated 06/03/2018",s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,6.0,8.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,South 24 Parganas,2018,MATHURAPUR-II,KASINAGAR,True,SC,False,Kashinagar,transliteration,matcher,"No. 6/P&RD/PGE/2018, dated 06/03/2018",s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,6.0,2.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,South 24 Parganas,2018,MATHURAPUR-II,KAUTALA,True,SC,True,Kautala,exact,matcher,"No. 6/P&RD/PGE/2018, dated 06/03/2018",s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,6.0,5.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,South 24 Parganas,2018,MATHURAPUR-II,KHARI,True,UR,True,Khari,exact,matcher,"No. 6/P&RD/PGE/2018, dated 06/03/2018",s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,6.0,3.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,South 24 Parganas,2018,MATHURAPUR-II,KUMRAPARA,False,UR,False,,not_named,,"No. 6/P&RD/PGE/2018, dated 06/03/2018",,,,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,South 24 Parganas,2018,MATHURAPUR-II,NAGENDRAPUR,True,BC,False,Nagendrapur,exact,matcher,"No. 6/P&RD/PGE/2018, dated 06/03/2018",s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,6.0,9.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,South 24 Parganas,2018,MATHURAPUR-II,NANDAKUMARPUR,True,SC,True,Nandakumarpur,exact,matcher,"No. 6/P&RD/PGE/2018, dated 06/03/2018",s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,6.0,10.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,South 24 Parganas,2018,MATHURAPUR-II,RADHAKANTAPUR,True,UR,True,Radhakantapur,exact,matcher,"No. 6/P&RD/PGE/2018, dated 06/03/2018",s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,6.0,4.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,South 24 Parganas,2018,MATHURAPUR-II,RAIDIGHI,True,BC,False,Raidighi,exact,matcher,"No. 6/P&RD/PGE/2018, dated 06/03/2018",s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,6.0,6.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,South 24 Parganas,2018,NAMKHANA,BUDHAKHALI,False,UR,False,,not_named,,"No. 6/P&RD/PGE/2018, dated 06/03/2018",,,,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,South 24 Parganas,2018,NAMKHANA,FREZARGANJ,False,UR,False,,not_named,,"No. 6/P&RD/PGE/2018, dated 06/03/2018",,,,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,South 24 Parganas,2018,NAMKHANA,HARIPUR,True,SC,False,Haripur,exact,matcher,"No. 6/P&RD/PGE/2018, dated 06/03/2018",s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,4.0,13.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,South 24 Parganas,2018,NAMKHANA,MAUSINI,True,BC,True,Moushuni,transliteration,matcher,"No. 6/P&RD/PGE/2018, dated 06/03/2018",s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,4.0,15.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,South 24 Parganas,2018,NAMKHANA,NAMKHANA,False,UR,False,,not_named,,"No. 6/P&RD/PGE/2018, dated 06/03/2018",,,,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,South 24 Parganas,2018,NAMKHANA,NARAYANPUR,True,UR,True,Narayanpur,exact,matcher,"No. 6/P&RD/PGE/2018, dated 06/03/2018",s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,4.0,12.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,South 24 Parganas,2018,NAMKHANA,SHIBRAMPUR,True,UR,True,Sibrampur,transliteration,matcher,"No. 6/P&RD/PGE/2018, dated 06/03/2018",s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,4.0,14.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,South 24 Parganas,2018,PATHAR PRATIMA,ACHINTYANAGAR,False,UR,False,,not_named,,"No. 6/P&RD/PGE/2018, dated 06/03/2018",,,,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,South 24 Parganas,2018,PATHAR PRATIMA,BANASHYAMNAGAR,True,SC,False,Banashyamnagar,exact,matcher,"No. 6/P&RD/PGE/2018, dated 06/03/2018",s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,3.0,21.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,South 24 Parganas,2018,PATHAR PRATIMA,BRAJABALLAVPUR,True,BC,True,Brajaballavpur,exact,matcher,"No. 6/P&RD/PGE/2018, dated 06/03/2018",s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,3.0,20.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,South 24 Parganas,2018,PATHAR PRATIMA,DAKSHIN GANGADHARPUR,True,SC,False,Dakshin Gangadharpur,exact,matcher,"No. 6/P&RD/PGE/2018, dated 06/03/2018",s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,3.0,11.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,South 24 Parganas,2018,PATHAR PRATIMA,DAKSHIN RAIPUR,True,UR,True,Dakshin Roypur,transliteration,matcher,"No. 6/P&RD/PGE/2018, dated 06/03/2018",s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,3.0,12.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,South 24 Parganas,2018,PATHAR PRATIMA,DIGAMBARPUR,True,BC,True,Digambarpur,exact,matcher,"No. 6/P&RD/PGE/2018, dated 06/03/2018",s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,3.0,13.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,South 24 Parganas,2018,PATHAR PRATIMA,DURBACHATI,True,SC,False,Durbachati,exact,matcher,"No. 6/P&RD/PGE/2018, dated 06/03/2018",s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,3.0,14.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,South 24 Parganas,2018,PATHAR PRATIMA,G PLOT,True,UR,True,G-Plot,exact,matcher,"No. 6/P&RD/PGE/2018, dated 06/03/2018",s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,3.0,22.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,South 24 Parganas,2018,PATHAR PRATIMA,GOPALNAGAR,True,BC,True,Gopalnagar,exact,matcher,"No. 6/P&RD/PGE/2018, dated 06/03/2018",s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,3.0,15.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,South 24 Parganas,2018,PATHAR PRATIMA,HERAMBAGOPALPUR,True,SC,True,Herambagopalpur,exact,matcher,"No. 6/P&RD/PGE/2018, dated 06/03/2018",s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,3.0,18.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,South 24 Parganas,2018,PATHAR PRATIMA,LAKSMIJANARDANPUR,True,UR,True,Lakshmi Janardhanpur,transliteration,matcher,"No. 6/P&RD/PGE/2018, dated 06/03/2018",s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,3.0,17.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,South 24 Parganas,2018,PATHAR PRATIMA,PATHARPRATIMA,True,SC,False,Patharprotima,transliteration,matcher,"No. 6/P&RD/PGE/2018, dated 06/03/2018",s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,3.0,19.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,South 24 Parganas,2018,PATHAR PRATIMA,RAMGANGA,True,SC,False,Ramganga,exact,matcher,"No. 6/P&RD/PGE/2018, dated 06/03/2018",s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,3.0,16.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,South 24 Parganas,2018,PATHAR PRATIMA,SRIDHARNAGAR,False,UR,False,,not_named,,"No. 6/P&RD/PGE/2018, dated 06/03/2018",,,,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,South 24 Parganas,2018,PATHAR PRATIMA,SRINARAYANPUR PURNACHANDRAPUR,False,UR,False,,not_named,,"No. 6/P&RD/PGE/2018, dated 06/03/2018",,,,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,South 24 Parganas,2018,SAGAR,DHABLAT,True,SC,True,Dhablat,exact,matcher,"No. 6/P&RD/PGE/2018, dated 06/03/2018",s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,4.0,23.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,South 24 Parganas,2018,SAGAR,DHASPARA SUMATINAGAR-I,True,UR,True,Dhaspara Sumatinagar-I,exact,matcher,"No. 6/P&RD/PGE/2018, dated 06/03/2018",s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,4.0,19.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,South 24 Parganas,2018,SAGAR,DHASPARA SUMATINAGAR-II,True,SC,True,Dhaspara Sumatinagar-II,exact,matcher,"No. 6/P&RD/PGE/2018, dated 06/03/2018",s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,4.0,20.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,South 24 Parganas,2018,SAGAR,GANGASAGAR,True,UR,True,Ganga Sagore,transliteration,matcher,"No. 6/P&RD/PGE/2018, dated 06/03/2018",s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,4.0,22.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,South 24 Parganas,2018,SAGAR,GHORAMARA,False,UR,False,,not_named,,"No. 6/P&RD/PGE/2018, dated 06/03/2018",,,,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,South 24 Parganas,2018,SAGAR,MURIGANGA-I,True,SC,True,Muriganga-I,exact,matcher,"No. 6/P&RD/PGE/2018, dated 06/03/2018",s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,4.0,17.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,South 24 Parganas,2018,SAGAR,MURIGANGA-II,True,SC,False,Muriganga-II,exact,matcher,"No. 6/P&RD/PGE/2018, dated 06/03/2018",s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,4.0,18.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,South 24 Parganas,2018,SAGAR,RAMKARCHAR,False,UR,False,,not_named,,"No. 6/P&RD/PGE/2018, dated 06/03/2018",,,,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,South 24 Parganas,2018,SAGAR,RUDRANAGAR,True,BC,False,Rudranagar,exact,matcher,"No. 6/P&RD/PGE/2018, dated 06/03/2018",s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,4.0,21.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,South 24 Parganas,2018,SONAR PUR,BANGOOGHLY-I,True,BC,True,Banhooghly-I,transliteration,matcher,"No. 6/P&RD/PGE/2018, dated 06/03/2018",s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,11.0,23.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,South 24 Parganas,2018,SONAR PUR,BANHOOGHLY-II,True,SC,False,Bonhooghly-II,transliteration,matcher,"No. 6/P&RD/PGE/2018, dated 06/03/2018",s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,11.0,22.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,South 24 Parganas,2018,SONAR PUR,KALIKAPUR-I,False,UR,False,,not_named,,"No. 6/P&RD/PGE/2018, dated 06/03/2018",,,,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,South 24 Parganas,2018,SONAR PUR,KALIKAPUR-II,True,UR,True,Kalikapur-II,exact,matcher,"No. 6/P&RD/PGE/2018, dated 06/03/2018",s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,11.0,17.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,South 24 Parganas,2018,SONAR PUR,KAMRABAD,True,UR,True,Kamrabad,exact,matcher,"No. 6/P&RD/PGE/2018, dated 06/03/2018",s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,11.0,21.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,South 24 Parganas,2018,SONAR PUR,KHEYADAHA-I,False,UR,False,,not_named,,"No. 6/P&RD/PGE/2018, dated 06/03/2018",,,,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,South 24 Parganas,2018,SONAR PUR,KHEYADAHA-II,True,UR,True,Kheadaha-II,transliteration,matcher,"No. 6/P&RD/PGE/2018, dated 06/03/2018",s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,11.0,20.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,South 24 Parganas,2018,SONAR PUR,LANGALBERIA,True,BC,True,Langalberia,exact,matcher,"No. 6/P&RD/PGE/2018, dated 06/03/2018",s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,11.0,19.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,South 24 Parganas,2018,SONAR PUR,POLEGHAT,True,SC,False,Poleghat,exact,matcher,"No. 6/P&RD/PGE/2018, dated 06/03/2018",s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,11.0,18.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,South 24 Parganas,2018,SONAR PUR,PRATAPNAGAR,True,SC,True,Protapnagar,transliteration,matcher,"No. 6/P&RD/PGE/2018, dated 06/03/2018",s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,11.0,15.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,South 24 Parganas,2018,SONAR PUR,SONARPUR-II,True,UR,True,Sonarpur-II,exact,matcher,"No. 6/P&RD/PGE/2018, dated 06/03/2018",s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,11.0,16.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,South 24 Parganas,2018,THAKURPUKUR MAHESTOLA,ASUTI-I,True,SC,True,Ashuti-I,transliteration,matcher,"No. 6/P&RD/PGE/2018, dated 06/03/2018",s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,11.0,3.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,South 24 Parganas,2018,THAKURPUKUR MAHESTOLA,ASUTI-II,True,UR,True,Ashuti-II,transliteration,matcher,"No. 6/P&RD/PGE/2018, dated 06/03/2018",s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,11.0,4.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,South 24 Parganas,2018,THAKURPUKUR MAHESTOLA,CHATTA,True,SC,False,Chatta,exact,matcher,"No. 6/P&RD/PGE/2018, dated 06/03/2018",s24pgs_642_Form-1B_Pradhan_1_e6a3bc68.pdf,11.0,2.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,South 24 Parganas,2018,THAKURPUKUR MAHESTOLA,RASPUNJA,False,UR,False,,not_named,,"No. 6/P&RD/PGE/2018, dated 06/03/2018",,,,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Purulia,2018,ARSHA,ARSHA,False,UR,False,,not_named,,"No. 95(170)/Panch' Elec./Prl', dated 06/03/2018 (one file per block)",,,,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Purulia,2018,ARSHA,BELDIH,True,UR,True,BELDIH,exact,matcher,"No. 95(170)/Panch' Elec./Prl', dated 06/03/2018 (one file per block)",1B_Pradhan_Arsha.pdf,1.0,6.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Purulia,2018,ARSHA,CHATUHANSA,True,UR,True,CHATUHANSA,exact,matcher,"No. 95(170)/Panch' Elec./Prl', dated 06/03/2018 (one file per block)",1B_Pradhan_Arsha.pdf,1.0,2.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Purulia,2018,ARSHA,HENSLA,True,BC,False,HENSLA,exact,matcher,"No. 95(170)/Panch' Elec./Prl', dated 06/03/2018 (one file per block)",1B_Pradhan_Arsha.pdf,1.0,1.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Purulia,2018,ARSHA,HETGUGUI,True,BC,True,HETGUGUI,exact,matcher,"No. 95(170)/Panch' Elec./Prl', dated 06/03/2018 (one file per block)",1B_Pradhan_Arsha.pdf,1.0,3.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Purulia,2018,ARSHA,MANKIARY,True,SC,False,MANKIARY,exact,matcher,"No. 95(170)/Panch' Elec./Prl', dated 06/03/2018 (one file per block)",1B_Pradhan_Arsha.pdf,1.0,5.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Purulia,2018,ARSHA,PUARA,False,UR,False,,not_named,,"No. 95(170)/Panch' Elec./Prl', dated 06/03/2018 (one file per block)",,,,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Purulia,2018,ARSHA,SIRKABAD,True,SC,False,SIRKABAD,exact,matcher,"No. 95(170)/Panch' Elec./Prl', dated 06/03/2018 (one file per block)",1B_Pradhan_Arsha.pdf,1.0,4.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Purulia,2018,BAGMUNDI,AJODHYA,False,UR,False,,not_named,,"No. 95(170)/Panch' Elec./Prl', dated 06/03/2018 (one file per block)",,,,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Purulia,2018,BAGMUNDI,BAGHMUNDI,True,SC,False,BAGHMUNDI,exact,matcher,"No. 95(170)/Panch' Elec./Prl', dated 06/03/2018 (one file per block)",1B_Pradhan_Baghmundi.pdf,1.0,5.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Purulia,2018,BAGMUNDI,BEERGRAM,True,SC,False,BIRGRAM,transliteration,matcher,"No. 95(170)/Panch' Elec./Prl', dated 06/03/2018 (one file per block)",1B_Pradhan_Baghmundi.pdf,1.0,4.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Purulia,2018,BAGMUNDI,BURDA-KALIMATI,True,BC,False,BURDA-KALIMATI,exact,matcher,"No. 95(170)/Panch' Elec./Prl', dated 06/03/2018 (one file per block)",1B_Pradhan_Baghmundi.pdf,1.0,1.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Purulia,2018,BAGMUNDI,MATHA,True,UR,True,MATHA,exact,matcher,"No. 95(170)/Panch' Elec./Prl', dated 06/03/2018 (one file per block)",1B_Pradhan_Baghmundi.pdf,1.0,6.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Purulia,2018,BAGMUNDI,SERENGDIH,True,UR,True,SERENGDIH,exact,matcher,"No. 95(170)/Panch' Elec./Prl', dated 06/03/2018 (one file per block)",1B_Pradhan_Baghmundi.pdf,1.0,3.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Purulia,2018,BAGMUNDI,SINDRI,False,UR,False,,not_named,,"No. 95(170)/Panch' Elec./Prl', dated 06/03/2018 (one file per block)",,,,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Purulia,2018,BAGMUNDI,TUNTURI-SUISA,True,SC,False,TUNTURI-SUISA,exact,matcher,"No. 95(170)/Panch' Elec./Prl', dated 06/03/2018 (one file per block)",1B_Pradhan_Baghmundi.pdf,1.0,2.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
West Bengal,Purulia,2018,BALARAMPUR,BALARAMPUR,True,UR,True,BALARAMPUR,exact,matcher,"No. 95(170)/Panch' Elec./Prl', dated 06/03/2018 (one file per block)",1B_Pradhan_Balarampur.pdf,1.0,4.0,"doi:10.7910/DVN/ZHF9WC datafile 10396546 (r3-all-2018.csv.gz, md5 fd3487254ae01b22b999d6425fa62309)"
